@RELATION gradientboostingx0.1x0.1x0.01x0.05
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Wood_Thrush_clean,Sparrow_clean,American_Goldfinch_clean,Scarlet_Tanager_clean,Robin_clean}

@DATA
0.182608,0.004177,2.670722,0.213051,0.117235,0.871549,0.002551,0.221399,-36.100044,-2.059718,1.343094,-0.753293,0.266460,-0.084620,-0.057567,0.013865,0.023729,-0.061645,0.074131,-0.059028,0.024419,0.002492,0.002381,0.002077,0.001952,0.003036,0.002427,0.001811,0.000929,0.001728,0.003834,0.002370,0.002194,0.003416,0.019252,0.003451,0.389874,0.024357,0.026375,0.221403,0.001642,0.029870,2.384245,0.884368,0.482798,0.318529,0.256907,0.247964,0.228132,0.180188,0.138523,0.119770,0.109927,0.102093,0.092116,0.001880,0.001954,0.001623,0.001592,0.002207,0.001870,0.001485,0.000774,0.001417,0.002666,0.001806,0.001881,0.001795,Wood_Thrush_clean
0.071636,0.012788,2.905382,0.132614,0.159365,0.262702,0.005542,0.084743,-29.764576,1.136674,0.836159,0.319950,0.326854,0.196463,0.135278,0.090166,0.144385,0.138206,0.108173,0.100222,-0.018450,0.003325,0.001190,0.064305,0.002377,0.045629,0.002877,0.049439,0.001435,0.001231,0.007321,0.022382,0.001752,0.030271,0.011121,0.005215,0.190554,0.022058,0.024818,0.119314,0.003283,0.018365,1.148301,0.422270,0.250402,0.226182,0.207353,0.168864,0.153686,0.148722,0.140480,0.138851,0.129469,0.123668,0.115364,0.002414,0.001050,0.025286,0.001990,0.017881,0.002003,0.024433,0.001166,0.000976,0.004742,0.012565,0.001423,0.006402,Wood_Thrush_clean
0.137352,0.029883,2.987767,0.182487,0.137870,0.523326,0.004870,0.160949,-31.008604,-2.069666,1.028806,-0.258440,-0.138002,0.318389,-0.257400,0.182662,-0.091782,0.079783,-0.051403,0.074699,-0.066656,0.001772,0.003505,0.008443,0.003306,0.005194,0.003329,0.009710,0.002172,0.002094,0.002607,0.002725,0.005382,0.009479,0.012850,0.012198,0.205877,0.022453,0.028492,0.184908,0.003039,0.020911,1.695699,0.777403,0.357883,0.243324,0.202151,0.194003,0.164747,0.145118,0.132437,0.128053,0.114215,0.100412,0.094320,0.001704,0.002986,0.005206,0.002389,0.003209,0.002993,0.005787,0.001861,0.002060,0.002059,0.001797,0.004127,0.004671,Wood_Thrush_clean
0.175692,0.017111,2.807489,0.214042,0.124374,0.505265,0.004959,0.205563,-32.821028,-1.690199,0.975672,-0.524302,0.230825,-0.081653,0.026646,-0.018912,0.015295,-0.015196,0.041107,-0.031721,0.034020,0.004762,0.001367,0.004939,0.001169,0.001818,0.000613,0.004212,0.000559,0.002002,0.003257,0.003552,0.001214,0.005672,0.013189,0.006104,0.243442,0.021797,0.028048,0.147669,0.003335,0.020393,1.826427,0.690461,0.312167,0.235750,0.194372,0.164505,0.143665,0.130774,0.125829,0.114536,0.104917,0.098144,0.096568,0.003712,0.001334,0.001492,0.000991,0.001402,0.000527,0.003440,0.000495,0.001670,0.002634,0.002141,0.000974,0.003073,Wood_Thrush_clean
0.080749,0.007182,2.913660,0.135572,0.153160,0.372359,0.004616,0.097357,-30.819145,2.221333,0.924047,0.242107,0.062125,0.128127,-0.156056,-0.016879,-0.105429,-0.002538,-0.046960,0.062642,0.028271,0.028799,0.001056,0.060872,0.018032,0.029827,0.017025,0.020295,0.000937,0.006407,0.005698,0.021743,0.001562,0.030012,0.018620,0.002999,0.256250,0.031208,0.033686,0.173344,0.003052,0.031014,1.717127,0.669078,0.440364,0.282170,0.270525,0.235024,0.205074,0.182371,0.173411,0.159241,0.148927,0.141650,0.127245,0.015860,0.000860,0.023049,0.013824,0.015913,0.011377,0.011141,0.000748,0.004156,0.004223,0.010115,0.001284,0.007470,Wood_Thrush_clean
0.168937,0.038465,2.817648,0.204563,0.129667,0.494491,0.004903,0.188855,-32.042794,-2.112059,1.051624,-0.471047,0.076196,0.083303,-0.129829,0.102629,-0.072434,0.051645,-0.045270,0.037189,-0.021901,0.001570,0.002445,0.004619,0.001361,0.002505,0.001203,0.000765,0.001558,0.002878,0.000872,0.002608,0.003140,0.004813,0.014160,0.013160,0.298524,0.019685,0.025105,0.175543,0.003160,0.018688,2.051291,0.733792,0.362998,0.293964,0.239896,0.190178,0.170627,0.174174,0.164784,0.140727,0.113768,0.109027,0.110492,0.001669,0.002347,0.004432,0.001335,0.002658,0.001063,0.000746,0.001299,0.002352,0.000923,0.002675,0.002671,0.003233,Wood_Thrush_clean
0.171727,0.037358,2.843040,0.208886,0.132509,0.522449,0.004781,0.193868,-32.635480,-2.113192,1.024517,-0.430639,0.031452,0.114184,-0.145663,0.101936,-0.062810,0.039704,-0.028967,0.028203,-0.011799,0.002390,0.002041,0.003700,0.001719,0.002532,0.001154,0.000795,0.002138,0.003259,0.001209,0.002017,0.002527,0.004817,0.014645,0.012982,0.302693,0.018968,0.022463,0.176164,0.003159,0.020105,2.086604,0.756423,0.373973,0.297330,0.245986,0.198813,0.172691,0.170594,0.162516,0.138537,0.115203,0.110509,0.110790,0.002192,0.002131,0.003782,0.001688,0.002573,0.001057,0.000733,0.001698,0.002457,0.001153,0.002194,0.002359,0.003238,Wood_Thrush_clean
0.175364,0.032652,2.818266,0.213217,0.134806,0.622772,0.005351,0.199991,-32.476868,-1.729718,0.922961,-0.403027,0.000277,0.009080,-0.164008,0.035658,-0.069957,0.035305,-0.011988,0.064786,-0.006487,0.001452,0.003306,0.002698,0.001692,0.002932,0.001622,0.003471,0.002237,0.003179,0.001528,0.002181,0.003860,0.006158,0.016246,0.014044,0.307345,0.024064,0.025456,0.192248,0.003468,0.021305,2.188566,0.736632,0.375207,0.316470,0.261703,0.222208,0.180613,0.157527,0.139424,0.119477,0.110465,0.103214,0.094296,0.001310,0.002777,0.002803,0.001512,0.003111,0.001824,0.003816,0.001643,0.003109,0.001317,0.002018,0.003775,0.004280,Wood_Thrush_clean
0.035545,0.016545,2.927046,0.096006,0.157187,0.113945,0.011157,0.042284,-29.218637,2.997114,1.051143,0.483051,0.120332,0.053968,-0.266790,-0.169762,-0.232463,-0.165797,-0.183533,-0.133952,-0.124154,0.041155,0.000860,0.033131,0.017010,0.021579,0.015467,0.032996,0.000520,0.005651,0.032365,0.036906,0.001065,0.032418,0.005035,0.005692,0.189011,0.030708,0.042005,0.063417,0.007434,0.007166,1.579288,0.728966,0.351038,0.238419,0.200687,0.180309,0.163608,0.153939,0.143692,0.134809,0.128093,0.121537,0.113586,0.024485,0.000732,0.018782,0.012372,0.013769,0.011342,0.018490,0.000445,0.004342,0.019980,0.021590,0.000891,0.006973,Wood_Thrush_clean
0.066847,0.012972,2.888244,0.118384,0.143436,0.290247,0.004275,0.086149,-30.182013,1.901746,0.506355,-0.358190,-0.276497,-0.143872,-0.263346,0.036890,-0.230732,-0.078965,-0.198462,0.044381,0.004531,0.028977,0.004978,0.054326,0.013465,0.016804,0.025219,0.012718,0.001109,0.008705,0.004059,0.008177,0.004305,0.025881,0.009872,0.006529,0.235427,0.026985,0.035346,0.111170,0.002543,0.019088,1.765732,0.683327,0.471370,0.327989,0.299731,0.244596,0.207377,0.209967,0.172491,0.156907,0.160637,0.131571,0.129381,0.016064,0.003455,0.018942,0.009515,0.010871,0.015471,0.007390,0.001083,0.005430,0.002635,0.004870,0.004158,0.005387,Wood_Thrush_clean
