@RELATION gradientboostingx0.5x1.0x0.01x0.01
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Wood_Thrush_clean,Sparrow_clean,American_Goldfinch_clean,Scarlet_Tanager_clean,Robin_clean}

@DATA
0.182313,0.004146,3.050330,0.228175,0.139459,0.844606,0.020996,0.218255,-39.323553,-3.470155,0.181269,-0.306038,0.698927,0.248410,0.216283,-0.034731,0.033599,0.035024,0.347594,0.396343,0.288056,0.007246,0.006318,0.008651,0.007173,0.005957,0.009113,0.005938,0.004720,0.004225,0.005492,0.009482,0.005804,0.010320,0.052429,0.009847,0.241901,0.046694,0.037614,0.392815,0.017002,0.068869,3.633389,1.060128,0.598067,0.408186,0.429692,0.413158,0.319644,0.256428,0.213276,0.179628,0.183112,0.205092,0.158932,0.011077,0.009210,0.012512,0.011296,0.009040,0.013088,0.009132,0.007300,0.006360,0.008586,0.014435,0.008535,0.007080,Wood_Thrush_clean
0.071504,0.012721,2.851292,0.147779,0.176019,0.295152,0.039071,0.085462,-34.080084,-1.938433,-0.626537,0.455324,0.987981,0.817052,0.425669,0.101250,0.049771,0.250157,0.602924,0.766949,0.460166,0.003131,0.003741,0.004871,0.003289,0.001646,0.013538,0.002760,0.001750,0.004170,0.004433,0.124304,0.004512,0.039659,0.041110,0.017131,0.251069,0.046802,0.036089,0.306936,0.039803,0.060416,2.419687,0.708757,0.521002,0.417296,0.405166,0.374870,0.305175,0.285985,0.275612,0.261703,0.244886,0.268875,0.236092,0.006162,0.007091,0.007620,0.006963,0.003794,0.016052,0.006977,0.003508,0.007660,0.007223,0.032320,0.007952,0.010805,Wood_Thrush_clean
0.136376,0.029206,3.123447,0.196152,0.157117,0.544922,0.026464,0.159797,-34.448030,-4.367769,-0.285899,0.066750,0.590251,0.795402,0.036859,0.130174,-0.148089,0.197227,0.400030,0.654980,0.328795,0.009413,0.008772,0.009890,0.009342,0.009785,0.011411,0.008586,0.008972,0.007434,0.006989,0.017703,0.004712,0.020847,0.060764,0.044147,0.177503,0.055367,0.039605,0.430068,0.030036,0.083973,3.475198,0.903932,0.691572,0.523220,0.473812,0.447412,0.341873,0.318324,0.293439,0.270947,0.245184,0.255280,0.209378,0.018595,0.018212,0.017083,0.016524,0.016916,0.018072,0.018422,0.014861,0.013725,0.015963,0.022155,0.010210,0.012185,Wood_Thrush_clean
0.175264,0.016855,3.010260,0.226027,0.147927,0.489760,0.029593,0.199528,-35.896966,-3.992930,-0.188068,-0.181428,0.831312,0.441274,0.255224,-0.029374,-0.034678,0.105135,0.437076,0.539513,0.377542,0.007475,0.009471,0.004378,0.001750,0.002557,0.005305,0.001682,0.004810,0.004926,0.014581,0.015513,0.008351,0.015423,0.068812,0.022673,0.270309,0.061688,0.036654,0.422376,0.028619,0.084642,2.941418,0.935768,0.610709,0.448346,0.446140,0.373551,0.312767,0.251038,0.221453,0.208475,0.208036,0.215902,0.193276,0.013813,0.017997,0.011965,0.004980,0.007937,0.009156,0.004044,0.011884,0.009259,0.020168,0.018706,0.015822,0.011022,Wood_Thrush_clean
0.080219,0.006966,2.897794,0.147769,0.162916,0.399545,0.021633,0.100635,-35.498232,-0.990699,-0.528916,0.405449,0.772686,0.732328,0.210959,0.056633,-0.098790,0.205778,0.508446,0.763764,0.491963,0.002162,0.002821,0.006213,0.001324,0.002533,0.041595,0.002309,0.004837,0.002977,0.002419,0.086937,0.002125,0.031680,0.067170,0.008370,0.236635,0.066351,0.045008,0.425688,0.024720,0.095443,3.511598,1.073425,0.798049,0.453704,0.457111,0.404528,0.318840,0.299569,0.293608,0.251849,0.247956,0.251657,0.231738,0.005296,0.006379,0.008774,0.003065,0.004915,0.029997,0.005333,0.009390,0.005456,0.006025,0.046633,0.005008,0.011439,Wood_Thrush_clean
0.168949,0.038316,3.008918,0.220541,0.152084,0.506312,0.032156,0.188525,-35.401842,-4.270889,-0.246692,-0.065946,0.683999,0.595621,0.137032,0.051514,-0.101360,0.157206,0.378384,0.600844,0.329740,0.009048,0.007303,0.005822,0.009529,0.006839,0.008134,0.006103,0.004231,0.007162,0.010812,0.009671,0.008065,0.015743,0.067920,0.050935,0.311912,0.055790,0.038427,0.392693,0.035172,0.081750,3.953456,0.997133,0.638153,0.572365,0.566709,0.467810,0.338618,0.308540,0.302826,0.256511,0.220941,0.241687,0.203144,0.019336,0.013815,0.011434,0.023156,0.017909,0.017370,0.013325,0.007907,0.013200,0.020035,0.015773,0.015648,0.011552,Wood_Thrush_clean
0.171744,0.037151,3.023941,0.224157,0.153169,0.530042,0.030688,0.192731,-35.887514,-4.170773,-0.239033,-0.033185,0.628167,0.600073,0.116665,0.057551,-0.091630,0.147258,0.372891,0.577180,0.328514,0.009308,0.007911,0.005004,0.009521,0.007811,0.007798,0.006005,0.004340,0.006700,0.010804,0.007023,0.008924,0.015397,0.068464,0.053553,0.295286,0.056120,0.036785,0.397107,0.033659,0.081996,4.085871,0.982910,0.657972,0.574291,0.566871,0.465652,0.325163,0.298932,0.295846,0.250425,0.219155,0.246754,0.200249,0.018295,0.014452,0.010265,0.022885,0.019293,0.016691,0.012607,0.008667,0.013058,0.019065,0.012619,0.017695,0.011396,Wood_Thrush_clean
0.180310,0.029562,3.069914,0.232708,0.153213,0.587459,0.035202,0.200141,-36.175204,-3.928294,-0.278041,-0.046911,0.622643,0.515020,0.124584,0.005420,-0.071196,0.125406,0.407009,0.579810,0.343255,0.009730,0.004465,0.009383,0.006191,0.006634,0.009159,0.004384,0.005371,0.007463,0.007167,0.007817,0.009547,0.015480,0.072892,0.044596,0.275986,0.066170,0.035400,0.414341,0.040420,0.085079,4.110649,1.140799,0.627357,0.502578,0.498179,0.482124,0.337867,0.286233,0.240637,0.212894,0.205593,0.252953,0.182303,0.018868,0.008442,0.017975,0.013357,0.013633,0.021933,0.009404,0.011810,0.014671,0.013241,0.015594,0.019811,0.010557,Wood_Thrush_clean
0.035248,0.016566,2.885645,0.122951,0.183712,0.148819,0.044055,0.042451,-33.184061,-0.928577,-0.844431,0.477493,0.834374,0.746205,0.164931,-0.089041,-0.217489,0.099946,0.481917,0.721019,0.463229,0.002593,0.001766,0.006112,0.001026,0.002195,0.075472,0.002584,0.001743,0.002291,0.001412,0.068601,0.001169,0.034188,0.016497,0.017658,0.223891,0.045899,0.047715,0.144373,0.047915,0.021051,2.264372,0.925241,0.482592,0.303290,0.308732,0.282070,0.246412,0.216480,0.207032,0.195564,0.200690,0.208554,0.184618,0.004729,0.003830,0.008126,0.002568,0.004267,0.037131,0.005059,0.003868,0.003926,0.003128,0.040964,0.002503,0.007197,Wood_Thrush_clean
0.078294,0.013401,2.893247,0.145255,0.161977,0.334862,0.027301,0.098507,-34.645624,-1.650676,-0.869455,-0.064671,0.630308,0.579121,0.159363,0.000596,-0.229829,0.086269,0.411985,0.710956,0.427807,0.003700,0.000788,0.018993,0.005060,0.002759,0.046612,0.006232,0.003178,0.006160,0.001711,0.043712,0.003770,0.024660,0.039613,0.022493,0.319371,0.047773,0.046054,0.343435,0.025739,0.060204,3.673788,1.210253,0.752372,0.468716,0.514366,0.452901,0.309623,0.293587,0.279655,0.247763,0.251029,0.278748,0.225554,0.006064,0.001258,0.026459,0.008080,0.004773,0.027637,0.012713,0.006183,0.009258,0.003052,0.031943,0.007188,0.008924,Wood_Thrush_clean
