@RELATION gradientboostingx0.1x0.1x0.01x0.01
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Wood_Thrush_clean,Sparrow_clean,American_Goldfinch_clean,Scarlet_Tanager_clean,Robin_clean}

@DATA
0.182504,0.004169,3.050810,0.228296,0.139439,0.841838,0.021045,0.218279,-39.333506,-3.483884,0.185880,-0.309461,0.703812,0.248068,0.214078,-0.031595,0.031499,0.036096,0.348296,0.394367,0.289551,0.007217,0.006302,0.008568,0.007232,0.006002,0.009070,0.005989,0.004761,0.004264,0.005535,0.009409,0.005688,0.010296,0.030099,0.005589,0.171679,0.031515,0.031336,0.281786,0.012405,0.037500,2.349724,0.667521,0.480464,0.281603,0.266653,0.276811,0.213795,0.178345,0.156204,0.136780,0.139230,0.151400,0.119110,0.006734,0.006315,0.007849,0.007140,0.006020,0.008459,0.006114,0.004663,0.004268,0.005614,0.008349,0.005662,0.004588,Wood_Thrush_clean
0.071545,0.012770,2.852008,0.147732,0.175861,0.295372,0.038886,0.085548,-34.080354,-1.937017,-0.629059,0.453878,0.989094,0.818042,0.426662,0.100828,0.049524,0.251261,0.603202,0.767577,0.459881,0.003136,0.003741,0.004872,0.003290,0.001647,0.013481,0.002760,0.001752,0.004187,0.004435,0.124393,0.004513,0.039679,0.017795,0.007878,0.209443,0.031848,0.031726,0.164326,0.031293,0.026546,1.309707,0.437747,0.381659,0.282973,0.265584,0.248521,0.227306,0.215342,0.209109,0.198540,0.195967,0.208212,0.194467,0.003411,0.002780,0.004311,0.003759,0.001929,0.011459,0.002468,0.001826,0.003697,0.003460,0.023393,0.003566,0.007621,Wood_Thrush_clean
0.137662,0.029882,3.129774,0.196729,0.156006,0.543843,0.026946,0.161323,-34.388403,-4.413690,-0.302193,0.066221,0.599286,0.801890,0.048332,0.125707,-0.142026,0.195726,0.405994,0.655321,0.331312,0.009576,0.008918,0.009921,0.009462,0.009659,0.010265,0.008279,0.009001,0.007517,0.007105,0.018032,0.004789,0.020960,0.018317,0.017151,0.126138,0.030624,0.034105,0.228665,0.022222,0.026652,1.685970,0.541673,0.432033,0.253739,0.237724,0.218770,0.188182,0.168365,0.156580,0.154339,0.151724,0.150666,0.133338,0.006913,0.007623,0.008730,0.006889,0.008108,0.007536,0.006925,0.008090,0.007225,0.005848,0.008844,0.004844,0.007178,Wood_Thrush_clean
0.175494,0.017062,3.012028,0.226319,0.147893,0.485160,0.029656,0.199359,-35.903856,-4.006986,-0.195026,-0.176166,0.830116,0.444863,0.254891,-0.026741,-0.036487,0.106919,0.436613,0.539261,0.377106,0.007530,0.009551,0.004293,0.001765,0.002613,0.004704,0.001694,0.004844,0.004943,0.014472,0.015784,0.008399,0.015491,0.022207,0.011268,0.205484,0.030539,0.031736,0.219832,0.022622,0.025701,1.761880,0.485085,0.420311,0.243041,0.214621,0.209682,0.165617,0.140613,0.131751,0.129845,0.134215,0.142777,0.119043,0.007753,0.006531,0.004991,0.002265,0.003497,0.004739,0.002073,0.004862,0.004902,0.009971,0.008484,0.007382,0.006919,Wood_Thrush_clean
0.080733,0.007182,2.903721,0.147982,0.162412,0.400441,0.021319,0.101212,-35.440150,-1.011172,-0.534844,0.403186,0.782220,0.738937,0.216999,0.055449,-0.095837,0.206138,0.513771,0.763862,0.493533,0.002179,0.002857,0.006181,0.001338,0.002553,0.040651,0.002332,0.004877,0.003007,0.002448,0.087769,0.002123,0.031784,0.023972,0.003952,0.170047,0.036839,0.037962,0.200266,0.017414,0.034908,1.899104,0.652035,0.519861,0.292169,0.291273,0.259461,0.223901,0.211480,0.204240,0.183370,0.178041,0.183470,0.170381,0.002296,0.002349,0.005207,0.001414,0.002392,0.018042,0.001888,0.003693,0.002922,0.002777,0.027981,0.002231,0.006486,Wood_Thrush_clean
0.168898,0.038465,3.006667,0.220438,0.152023,0.505563,0.032111,0.188221,-35.393881,-4.269027,-0.251802,-0.061318,0.679585,0.599930,0.135077,0.051718,-0.101343,0.157379,0.378197,0.601043,0.331017,0.009023,0.007317,0.005863,0.009609,0.006988,0.008164,0.006126,0.004047,0.006947,0.010869,0.009507,0.008170,0.015746,0.023108,0.019809,0.225928,0.030414,0.031930,0.241337,0.025149,0.028551,2.088561,0.566371,0.443138,0.284747,0.257208,0.229636,0.177246,0.164577,0.165766,0.151789,0.149800,0.150653,0.135107,0.009157,0.007460,0.006281,0.009806,0.007040,0.008937,0.006425,0.004745,0.006496,0.007356,0.008269,0.007466,0.006711,Wood_Thrush_clean
0.171627,0.037305,3.023554,0.224153,0.153291,0.530230,0.030736,0.192545,-35.868495,-4.172550,-0.243059,-0.029758,0.625879,0.603145,0.115931,0.057425,-0.091395,0.147082,0.373464,0.578205,0.328510,0.009377,0.007961,0.005016,0.009465,0.007825,0.007881,0.006017,0.004327,0.006635,0.010843,0.006994,0.008954,0.015430,0.022922,0.018798,0.218203,0.029552,0.029858,0.237814,0.023799,0.028717,2.107980,0.559035,0.456864,0.288920,0.263350,0.228985,0.178949,0.165445,0.162918,0.148560,0.149546,0.152104,0.132817,0.009108,0.007823,0.005374,0.009575,0.008433,0.008251,0.005881,0.004912,0.006289,0.008116,0.006454,0.008067,0.006579,Wood_Thrush_clean
0.174801,0.032652,3.075226,0.229227,0.154965,0.547348,0.036122,0.193247,-35.887770,-3.944664,-0.313570,-0.031586,0.613747,0.528317,0.112023,0.002386,-0.082001,0.135074,0.416966,0.601587,0.355352,0.009702,0.004470,0.009628,0.006387,0.006598,0.009930,0.004413,0.005381,0.007668,0.007043,0.008149,0.009653,0.016119,0.022223,0.022387,0.214312,0.033125,0.031014,0.263081,0.030690,0.027292,2.106345,0.588557,0.426966,0.294660,0.286069,0.277300,0.203203,0.165417,0.146335,0.139063,0.139675,0.163164,0.124680,0.009551,0.004949,0.008841,0.007728,0.007515,0.008928,0.005203,0.006506,0.008841,0.007494,0.007744,0.008102,0.007261,Wood_Thrush_clean
0.035536,0.016529,2.886598,0.123183,0.183668,0.150103,0.044011,0.042783,-33.191708,-0.935604,-0.842956,0.476015,0.833793,0.745075,0.164593,-0.088747,-0.218723,0.099580,0.481114,0.720305,0.463238,0.002589,0.001767,0.006091,0.001032,0.002226,0.075470,0.002596,0.001756,0.002291,0.001443,0.068255,0.001172,0.034125,0.007703,0.010207,0.188939,0.038511,0.042848,0.102861,0.038119,0.010489,1.642094,0.720074,0.369062,0.224887,0.214695,0.201585,0.179145,0.159507,0.154802,0.152547,0.158565,0.163485,0.148492,0.002159,0.001780,0.005425,0.001008,0.002376,0.029469,0.002776,0.001934,0.002258,0.001443,0.032866,0.001186,0.005629,Wood_Thrush_clean
0.066078,0.012925,2.864160,0.136005,0.164325,0.303342,0.026079,0.085317,-34.565319,-1.349696,-0.974703,-0.018093,0.588181,0.620817,0.133812,0.012089,-0.257353,0.082960,0.406414,0.730868,0.430054,0.003111,0.000646,0.020249,0.003119,0.002577,0.051722,0.005305,0.003199,0.006886,0.001551,0.048128,0.002934,0.025835,0.014885,0.011005,0.241987,0.037895,0.041552,0.169507,0.018760,0.022974,1.925606,0.702156,0.499505,0.325205,0.315591,0.301923,0.227056,0.225903,0.204349,0.192048,0.198997,0.210154,0.190112,0.003416,0.000687,0.013425,0.003535,0.002759,0.017901,0.005382,0.003352,0.005738,0.001837,0.022443,0.004213,0.005696,Wood_Thrush_clean
