@RELATION gradientboostingx0.1x0.5x0.05x0.05
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Common_Loon_clean,Wood_Thrush_clean,Blue_Jay_clean,Carolina_Wren_clean,Sparrow_clean,American_Goldfinch_clean,Black_Capped_Chickadee_clean,Robin_clean}

@DATA
0.044993,0.015217,3.143862,0.098618,0.150145,0.029192,0.026588,0.049392,-28.455998,0.469923,-2.596354,0.881249,0.489027,-0.403312,-0.198693,0.195993,-0.049426,-0.011974,-0.019717,-0.005714,0.028367,0.021885,0.017011,0.006983,0.006808,0.006970,0.009558,0.007914,0.006832,0.002965,0.004191,0.005205,0.030477,0.024930,0.006897,0.008291,0.125602,0.028957,0.041529,0.033722,0.020384,0.007735,1.556102,0.794548,0.479128,0.408271,0.315071,0.343218,0.282767,0.319136,0.234861,0.265399,0.184473,0.198328,0.161052,0.016458,0.015309,0.007958,0.006747,0.007379,0.012646,0.010038,0.009393,0.005120,0.008359,0.007000,0.018106,0.012876,Common_Loon_clean
0.018825,0.000854,2.675547,0.102424,0.185378,0.079746,0.044958,0.024699,-35.381694,1.919140,-0.506548,0.606774,0.498767,0.198331,-0.194061,0.222434,0.201449,0.011668,-0.097115,0.097939,0.143066,0.039584,0.001827,0.072374,0.002091,0.027604,0.001213,0.136130,0.000927,0.001141,0.002806,0.015141,0.002863,0.057696,0.010074,0.000814,0.380515,0.035747,0.038991,0.109615,0.040850,0.018308,2.811798,0.774195,0.553935,0.415476,0.322399,0.257785,0.269096,0.212576,0.212446,0.172239,0.166676,0.152652,0.147473,0.024307,0.002140,0.059072,0.003358,0.024564,0.001886,0.083145,0.001841,0.001875,0.003813,0.017310,0.003579,0.022762,Common_Loon_clean
0.049964,0.022608,3.061460,0.099331,0.146329,0.016449,0.021126,0.053796,-28.019139,-0.195187,-2.587064,1.393782,0.239466,-0.718564,0.210221,0.204849,-0.329829,0.126805,0.135853,-0.119531,-0.063409,0.022735,0.004977,0.003515,0.005886,0.009885,0.016025,0.004760,0.009661,0.002940,0.003743,0.001459,0.001831,0.015876,0.001899,0.009426,0.130135,0.025107,0.040816,0.014882,0.012078,0.001786,1.325721,0.739407,0.418403,0.328997,0.220545,0.264809,0.184002,0.228356,0.165132,0.172606,0.130544,0.134180,0.121559,0.014190,0.004409,0.003853,0.005873,0.008740,0.013565,0.004519,0.008016,0.004323,0.006232,0.002181,0.001961,0.008510,Common_Loon_clean
0.036731,0.027087,3.080481,0.098878,0.163838,0.013968,0.030397,0.037776,-28.140432,1.240135,-2.614335,-0.156655,0.926413,0.267441,-0.637720,-0.141754,0.317902,0.090792,-0.212052,0.044417,0.128867,0.069317,0.002670,0.005132,0.000302,0.000515,0.000602,0.008345,0.015214,0.011616,0.002960,0.013729,0.011214,0.031706,0.001705,0.012220,0.160307,0.029284,0.041644,0.013050,0.027339,0.001351,1.517227,0.758565,0.311168,0.268273,0.206683,0.192382,0.174280,0.168570,0.151979,0.134709,0.135402,0.109059,0.124107,0.040210,0.002123,0.006701,0.000219,0.000595,0.000752,0.009418,0.012363,0.016681,0.004302,0.008762,0.010498,0.016621,Common_Loon_clean
0.038372,0.039899,3.193217,0.102394,0.165493,0.024063,0.031207,0.040567,-27.089449,1.064262,-2.567657,0.000078,0.894323,0.162214,-0.692332,-0.089670,0.420937,0.009407,-0.313410,0.059992,0.169566,0.058729,0.007038,0.001106,0.000513,0.000534,0.001403,0.001888,0.003264,0.003507,0.007385,0.014928,0.060391,0.037480,0.003172,0.012909,0.095187,0.030260,0.040426,0.026643,0.030354,0.005033,1.469435,0.724097,0.290433,0.240845,0.170021,0.198447,0.168235,0.184687,0.151783,0.153237,0.119485,0.125333,0.102008,0.041032,0.006614,0.000978,0.000489,0.000490,0.001577,0.002547,0.005851,0.006427,0.011595,0.017119,0.026207,0.018949,Common_Loon_clean
0.062842,0.036426,3.165388,0.121741,0.155256,0.246083,0.037966,0.073867,-28.009572,-0.778142,-1.293747,0.174855,0.396244,-0.209785,0.058842,-0.199552,0.202561,-0.018372,-0.266559,0.339177,-0.112461,0.057004,0.002435,0.002105,0.001477,0.001847,0.001496,0.009027,0.007426,0.010197,0.004062,0.006382,0.007153,0.026650,0.015112,0.015215,0.175193,0.025743,0.035390,0.202249,0.026207,0.026135,1.797036,0.905211,0.658443,0.545065,0.542173,0.393897,0.334396,0.374928,0.362440,0.300647,0.293581,0.240311,0.256786,0.029341,0.003931,0.004210,0.002975,0.003748,0.002333,0.016150,0.013623,0.020368,0.008077,0.011172,0.012751,0.016597,Common_Loon_clean
0.121508,0.021046,2.981076,0.176192,0.132842,0.547468,0.014239,0.161780,-30.153696,-0.040387,-1.746278,0.716475,0.540494,-0.613123,-0.177432,0.380206,-0.068007,-0.266362,0.160128,0.063035,-0.166766,0.001044,0.000762,0.005339,0.036422,0.005155,0.001325,0.001471,0.001277,0.001440,0.000860,0.002717,0.004001,0.013288,0.024967,0.010772,0.166720,0.027100,0.030540,0.221691,0.011854,0.041547,1.782928,0.738756,0.428130,0.297223,0.228573,0.240295,0.209142,0.199097,0.188165,0.150228,0.144503,0.123772,0.140475,0.001418,0.000808,0.005269,0.029983,0.006106,0.001598,0.001759,0.001281,0.001060,0.000766,0.004115,0.006599,0.010038,Common_Loon_clean
0.034974,0.035276,3.023021,0.110740,0.181856,0.111259,0.023792,0.042303,-28.990654,2.187396,-1.149847,0.348586,0.550618,0.300209,-0.264943,0.017617,0.056712,0.147241,0.043954,0.026481,-0.106740,0.014396,0.050624,0.015712,0.004084,0.029770,0.006196,0.046424,0.004638,0.020704,0.012122,0.010087,0.002764,0.038429,0.018851,0.014926,0.312828,0.035124,0.038347,0.149616,0.018914,0.026170,2.281382,0.893146,0.603776,0.405656,0.360189,0.288862,0.271365,0.255649,0.262855,0.234082,0.200432,0.183709,0.154206,0.018043,0.034566,0.020033,0.003928,0.023623,0.008846,0.029597,0.007358,0.023025,0.014876,0.012175,0.004934,0.017458,Common_Loon_clean
0.017891,0.004385,2.788577,0.108698,0.204333,0.088509,0.036565,0.016445,-31.772133,2.653331,0.496263,0.619705,0.132263,0.200563,0.136197,0.109374,0.108222,0.132249,0.091557,0.160363,0.061535,0.003836,0.000732,0.060805,0.006802,0.050093,0.004959,0.155526,0.000356,0.003994,0.004463,0.032065,0.001069,0.058332,0.017987,0.003838,0.349709,0.036752,0.035214,0.110254,0.035756,0.018726,2.888609,0.720208,0.422541,0.320755,0.272924,0.239989,0.209961,0.192329,0.177580,0.155463,0.139599,0.141970,0.120685,0.004218,0.001116,0.044623,0.008159,0.034395,0.006324,0.082929,0.000567,0.004926,0.004907,0.023704,0.001516,0.019306,Common_Loon_clean
0.024488,0.032901,2.829245,0.161254,0.260144,0.039623,0.026334,0.017098,-27.487287,1.746553,-0.119191,1.115577,-0.059642,-0.050134,0.624377,0.020568,-0.144798,0.324073,-0.024382,-0.071482,0.233256,0.000562,0.000114,0.037248,0.000439,0.048454,0.001189,0.239568,0.003156,0.001185,0.000797,0.004964,0.000227,0.071776,0.014641,0.020829,0.221196,0.028507,0.022571,0.029810,0.019774,0.010390,1.443388,0.522545,0.332166,0.323265,0.209117,0.228886,0.283219,0.190570,0.201712,0.179689,0.157174,0.156154,0.155149,0.000604,0.000123,0.036667,0.000427,0.037599,0.001665,0.113048,0.003851,0.001468,0.000797,0.004679,0.000325,0.025623,Common_Loon_clean
