@RELATION gradientboostingx0.1x0.5x0.01x0.05
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Common_Loon_clean,Wood_Thrush_clean,Blue_Jay_clean,Carolina_Wren_clean,Sparrow_clean,American_Goldfinch_clean,Black_Capped_Chickadee_clean,Robin_clean}

@DATA
0.044964,0.015191,3.145482,0.100160,0.152079,0.030241,0.006475,0.049862,-28.472136,0.426795,-2.600213,0.872577,0.497119,-0.409726,-0.198566,0.195705,-0.056345,-0.017203,-0.014382,-0.010569,0.026592,0.021115,0.017488,0.007029,0.007124,0.007221,0.009655,0.007802,0.007039,0.003221,0.003780,0.004988,0.030290,0.024866,0.006922,0.008334,0.129853,0.030988,0.044101,0.037805,0.005508,0.008469,1.634860,0.852661,0.482586,0.419842,0.317398,0.348322,0.285239,0.325462,0.241089,0.270054,0.187335,0.198830,0.167219,0.016260,0.016511,0.008470,0.007777,0.007859,0.013138,0.010586,0.010442,0.006259,0.007778,0.007041,0.019005,0.013215,Common_Loon_clean
0.018812,0.000850,2.681742,0.101830,0.184581,0.080532,0.016604,0.024821,-35.450098,1.913632,-0.505512,0.604101,0.501180,0.199500,-0.193801,0.223015,0.200321,0.012985,-0.095421,0.097463,0.142471,0.039729,0.001825,0.072380,0.002084,0.027417,0.001191,0.137051,0.000921,0.001063,0.002868,0.015338,0.002937,0.058042,0.009992,0.000818,0.393367,0.037897,0.041872,0.114821,0.020677,0.019382,2.881434,0.826140,0.584227,0.442975,0.344422,0.271454,0.279963,0.222557,0.221456,0.182249,0.173617,0.160285,0.153780,0.024701,0.002246,0.062543,0.003604,0.026087,0.001992,0.085761,0.001854,0.001912,0.004259,0.018663,0.004135,0.023258,Common_Loon_clean
0.049972,0.022603,3.060740,0.099470,0.146311,0.016224,0.007790,0.053820,-28.045908,-0.203377,-2.589455,1.393245,0.237067,-0.717304,0.213821,0.202989,-0.331046,0.127032,0.135921,-0.118432,-0.062546,0.023422,0.004676,0.003475,0.005718,0.010360,0.016348,0.004948,0.009908,0.002854,0.003748,0.001503,0.001814,0.016233,0.001907,0.009413,0.134900,0.027362,0.044011,0.016797,0.005334,0.001833,1.459447,0.814164,0.450728,0.353945,0.234153,0.283203,0.192250,0.238101,0.175049,0.179229,0.138187,0.138568,0.126675,0.015540,0.004781,0.004184,0.006122,0.009618,0.014204,0.004985,0.008635,0.004393,0.006500,0.002487,0.002089,0.009087,Common_Loon_clean
0.036729,0.027079,3.080185,0.099161,0.164006,0.014188,0.010640,0.037780,-28.119433,1.242144,-2.612870,-0.155238,0.925001,0.265716,-0.635270,-0.138802,0.314541,0.088033,-0.208684,0.045729,0.126224,0.068366,0.002624,0.005156,0.000309,0.000485,0.000643,0.008399,0.015339,0.011619,0.003080,0.014150,0.011636,0.031691,0.001726,0.012260,0.164200,0.031804,0.045744,0.014827,0.011139,0.001401,1.608699,0.822530,0.344677,0.288858,0.219894,0.203097,0.179463,0.175398,0.156755,0.138150,0.139363,0.112072,0.126042,0.041447,0.002189,0.006803,0.000244,0.000590,0.000935,0.009774,0.012799,0.016866,0.005124,0.009155,0.011920,0.017097,Common_Loon_clean
0.038356,0.039891,3.192985,0.102734,0.165502,0.023537,0.007946,0.040267,-27.075825,1.069581,-2.567751,-0.003243,0.887535,0.161410,-0.688460,-0.087869,0.420298,0.005106,-0.313726,0.064592,0.169066,0.059010,0.007015,0.001122,0.000480,0.000500,0.001396,0.001769,0.003359,0.003458,0.007518,0.015031,0.060043,0.037503,0.003304,0.012886,0.097733,0.032247,0.044299,0.027272,0.009032,0.004795,1.519671,0.784102,0.324310,0.253882,0.187268,0.208570,0.173265,0.193126,0.157422,0.154049,0.121365,0.127089,0.105472,0.041910,0.007208,0.001038,0.000432,0.000466,0.001691,0.002419,0.006412,0.006754,0.012505,0.017609,0.026908,0.019113,Common_Loon_clean
0.062954,0.036350,3.170813,0.119605,0.150523,0.257978,0.007347,0.075092,-28.064094,-0.747559,-1.318944,0.155709,0.395604,-0.208616,0.074248,-0.223817,0.206041,-0.013835,-0.267604,0.337209,-0.109885,0.056109,0.002608,0.002240,0.001513,0.001710,0.001364,0.008816,0.007480,0.009589,0.003405,0.005681,0.007108,0.025843,0.015007,0.015243,0.175239,0.028941,0.042547,0.219666,0.007566,0.026857,1.946089,0.987235,0.689719,0.586545,0.560734,0.409574,0.348681,0.378195,0.376932,0.316111,0.315601,0.265068,0.267349,0.028839,0.004974,0.004803,0.003270,0.003436,0.002343,0.015965,0.014498,0.020439,0.007212,0.011003,0.013272,0.016757,Common_Loon_clean
0.121551,0.021044,2.976772,0.177306,0.134732,0.543543,0.004007,0.160485,-30.191180,-0.085767,-1.747235,0.709235,0.535975,-0.602448,-0.184667,0.380649,-0.062729,-0.267968,0.157052,0.064913,-0.163460,0.001106,0.000806,0.005152,0.036044,0.005423,0.001335,0.001432,0.001314,0.001434,0.000854,0.002653,0.004049,0.013185,0.025179,0.010632,0.174906,0.029025,0.033295,0.221991,0.003742,0.041855,1.891764,0.824648,0.454043,0.311418,0.251001,0.258798,0.222082,0.208640,0.201437,0.157827,0.151927,0.125015,0.147409,0.001682,0.000932,0.005413,0.030110,0.006095,0.001757,0.001707,0.001383,0.001062,0.000823,0.004145,0.007503,0.010173,Common_Loon_clean
0.034943,0.035260,3.011664,0.106885,0.177422,0.104402,0.006160,0.040600,-29.183646,2.211664,-1.111726,0.312711,0.550235,0.313507,-0.251731,0.053989,0.053327,0.148689,0.037898,0.029994,-0.121935,0.013124,0.049879,0.015268,0.004281,0.029454,0.006197,0.046865,0.004908,0.020297,0.013180,0.009827,0.002564,0.038435,0.018950,0.014608,0.322587,0.036353,0.039693,0.142865,0.005778,0.025600,2.501253,0.959611,0.742204,0.433681,0.385300,0.323777,0.300014,0.279769,0.285521,0.243123,0.218415,0.199283,0.172799,0.017209,0.034677,0.020097,0.005254,0.025475,0.008930,0.030112,0.009047,0.024006,0.019040,0.012656,0.004696,0.017125,Common_Loon_clean
0.017887,0.004384,2.789196,0.108805,0.203984,0.088370,0.016533,0.016520,-31.752804,2.652933,0.493915,0.612436,0.131353,0.202482,0.135502,0.111730,0.107530,0.133085,0.088828,0.160059,0.060869,0.003899,0.000740,0.060840,0.006752,0.049950,0.004964,0.155817,0.000369,0.004015,0.004429,0.032128,0.001023,0.058549,0.018157,0.003863,0.365990,0.038244,0.036375,0.114628,0.019136,0.019691,2.991549,0.760865,0.447928,0.334750,0.283554,0.250139,0.221639,0.200535,0.185342,0.159660,0.146544,0.145921,0.127314,0.004606,0.001219,0.046759,0.008451,0.036375,0.006753,0.086703,0.000714,0.005204,0.005166,0.025143,0.001527,0.020258,Common_Loon_clean
0.024486,0.032902,2.833886,0.161672,0.260431,0.039989,0.011858,0.017088,-27.506468,1.742051,-0.116401,1.119577,-0.060058,-0.045930,0.623520,0.023750,-0.145241,0.322343,-0.020539,-0.070490,0.229884,0.000545,0.000112,0.037358,0.000424,0.048671,0.001212,0.239197,0.003157,0.001224,0.000811,0.004811,0.000210,0.071766,0.014693,0.021027,0.229395,0.029681,0.023051,0.032448,0.009778,0.010931,1.519967,0.542944,0.355903,0.351557,0.230526,0.238502,0.307864,0.203518,0.215327,0.189422,0.165111,0.164745,0.167590,0.000670,0.000138,0.041234,0.000462,0.039827,0.001935,0.117985,0.004189,0.001660,0.000956,0.005136,0.000326,0.026691,Common_Loon_clean
