@RELATION gradientboostingx0.5x0.5x0.05x0.1
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Common_Loon_clean,Wood_Thrush_clean,Blue_Jay_clean,Carolina_Wren_clean,Sparrow_clean,American_Goldfinch_clean,Black_Capped_Chickadee_clean,Robin_clean}

@DATA
0.045002,0.015336,3.119833,0.090853,0.139115,0.023553,0.014427,0.050126,-28.075279,0.364251,-2.799117,0.979970,0.568740,-0.459485,-0.243450,0.210019,-0.077426,-0.010211,0.014611,-0.021345,0.002029,0.011209,0.003189,0.003033,0.002697,0.003879,0.005309,0.003842,0.001134,0.002190,0.002017,0.004735,0.010453,0.009532,0.005533,0.007211,0.123421,0.024442,0.038874,0.030635,0.009735,0.007583,1.380854,0.747124,0.475631,0.393335,0.341162,0.344948,0.292803,0.336533,0.228093,0.267477,0.182280,0.192751,0.168111,0.012266,0.003238,0.002839,0.002577,0.003629,0.006661,0.005174,0.001492,0.003734,0.002676,0.005239,0.008903,0.006441,Common_Loon_clean
0.018817,0.000880,2.490723,0.091586,0.173256,0.071207,0.025219,0.025689,-34.747552,1.913758,-0.491442,0.705046,0.523168,0.238593,-0.223009,0.261560,0.200974,0.007527,-0.106001,0.095885,0.164671,0.014958,0.001448,0.142346,0.030762,0.036175,0.003563,0.105566,0.000402,0.001688,0.007813,0.044431,0.004635,0.059409,0.008010,0.000658,0.426004,0.033778,0.039013,0.095140,0.020263,0.017311,2.615910,0.814304,0.592555,0.482219,0.364031,0.288812,0.305824,0.247986,0.243401,0.204515,0.187955,0.179315,0.167740,0.012799,0.002040,0.097312,0.023528,0.037216,0.005154,0.078291,0.000592,0.002466,0.008999,0.038456,0.006122,0.028577,Common_Loon_clean
0.049923,0.022626,3.099525,0.088545,0.130513,0.008590,0.010558,0.053737,-27.818699,-0.219591,-2.810526,1.500383,0.311137,-0.793369,0.223851,0.200479,-0.359314,0.147609,0.154403,-0.132906,-0.099602,0.010119,0.000655,0.001643,0.002519,0.005362,0.009794,0.002097,0.004225,0.001953,0.000825,0.000539,0.000485,0.007616,0.001498,0.007651,0.110171,0.021684,0.039728,0.008362,0.005460,0.001403,1.324944,0.743831,0.446589,0.343191,0.220168,0.277024,0.180764,0.243178,0.164100,0.176694,0.131286,0.130131,0.122192,0.009002,0.000747,0.001468,0.002233,0.004493,0.007497,0.001888,0.003878,0.002677,0.001257,0.000753,0.000570,0.005106,Common_Loon_clean
0.036703,0.026984,3.052377,0.091175,0.155130,0.008092,0.020887,0.037708,-27.933513,1.230523,-2.725429,-0.198227,0.998664,0.318427,-0.679443,-0.192858,0.330091,0.120107,-0.209791,0.036306,0.117733,0.014504,0.000292,0.002453,0.000217,0.000485,0.000343,0.013118,0.008491,0.007448,0.001041,0.005668,0.021658,0.016850,0.001389,0.009610,0.157296,0.026834,0.041459,0.007750,0.015284,0.001109,1.492633,0.752358,0.322039,0.257093,0.211273,0.186664,0.178661,0.164959,0.155338,0.130106,0.139165,0.105975,0.121138,0.009101,0.000253,0.002465,0.000220,0.000521,0.000424,0.014845,0.010170,0.011785,0.001160,0.004803,0.016558,0.012291,Common_Loon_clean
0.038428,0.040038,3.187491,0.095341,0.156278,0.018240,0.021076,0.040117,-26.813807,1.045802,-2.680003,-0.019799,0.935342,0.203682,-0.720837,-0.141356,0.442541,0.019097,-0.332379,0.066265,0.161336,0.030877,0.000680,0.000306,0.000223,0.000285,0.000524,0.001366,0.001394,0.003633,0.003950,0.009768,0.006492,0.013820,0.003314,0.011054,0.094106,0.028937,0.042719,0.021583,0.017194,0.004008,1.444217,0.748417,0.348729,0.253570,0.183802,0.230755,0.172346,0.220378,0.158952,0.164637,0.123908,0.130411,0.106628,0.025125,0.000650,0.000293,0.000216,0.000305,0.000589,0.002093,0.002516,0.006653,0.005095,0.011302,0.006115,0.010177,Common_Loon_clean
0.061827,0.037097,3.118187,0.109737,0.136274,0.278995,0.021012,0.073970,-27.373834,-0.974804,-1.424034,0.121871,0.505776,-0.259317,0.121784,-0.315185,0.238284,-0.030821,-0.284472,0.405802,-0.169131,0.007452,0.001167,0.000876,0.000798,0.001057,0.000560,0.005291,0.003692,0.003732,0.001980,0.002775,0.007774,0.008409,0.012732,0.014282,0.205703,0.023689,0.040202,0.198058,0.014547,0.024388,1.697373,0.958076,0.702507,0.546233,0.584284,0.484427,0.376572,0.411769,0.424890,0.371997,0.352721,0.293048,0.282768,0.007556,0.001797,0.001494,0.001200,0.002135,0.000823,0.011063,0.006822,0.006241,0.002743,0.004044,0.010926,0.008438,Common_Loon_clean
0.121082,0.021111,2.999014,0.173552,0.125262,0.574898,0.008890,0.160504,-29.966984,-0.100071,-1.841039,0.761279,0.604993,-0.657687,-0.227646,0.420059,-0.060153,-0.305412,0.166901,0.061143,-0.181917,0.000426,0.000343,0.015212,0.011503,0.002725,0.000373,0.000771,0.000703,0.000864,0.000693,0.001227,0.001241,0.008036,0.021065,0.009005,0.136633,0.023669,0.027415,0.205778,0.005932,0.038255,1.563715,0.771996,0.396596,0.301535,0.251012,0.251668,0.227388,0.227225,0.211706,0.183465,0.160662,0.138444,0.160821,0.000452,0.000350,0.013583,0.012039,0.002235,0.000350,0.000737,0.000695,0.000719,0.000667,0.002156,0.001821,0.006310,Common_Loon_clean
0.035450,0.035457,2.945188,0.098490,0.167284,0.093888,0.014322,0.040061,-28.210038,2.374228,-1.303871,0.352704,0.539335,0.302202,-0.256707,-0.014537,0.086423,0.158436,0.051564,-0.000360,-0.151616,0.011885,0.001844,0.016438,0.028002,0.041002,0.046110,0.019741,0.007059,0.014630,0.005021,0.009758,0.006918,0.032598,0.016419,0.013058,0.338562,0.032820,0.035496,0.122217,0.010976,0.022051,2.139528,0.908079,0.703128,0.425098,0.377758,0.323381,0.299182,0.291917,0.294659,0.251971,0.193375,0.157381,0.171978,0.015655,0.002145,0.019596,0.028749,0.040018,0.037653,0.021519,0.012053,0.019376,0.005952,0.013309,0.009287,0.016578,Common_Loon_clean
0.017894,0.004385,2.709492,0.101993,0.202146,0.068167,0.022448,0.014518,-31.297203,2.726030,0.531197,0.664511,0.117323,0.212629,0.154601,0.111561,0.115331,0.148749,0.099387,0.186323,0.068508,0.018758,0.005996,0.186585,0.064161,0.019433,0.005962,0.061082,0.002683,0.003481,0.009155,0.039396,0.002297,0.068163,0.014557,0.003185,0.391329,0.030777,0.031993,0.083362,0.019332,0.014607,2.594119,0.710630,0.475233,0.336637,0.286277,0.256996,0.228281,0.206909,0.189713,0.162696,0.148378,0.150192,0.127038,0.016976,0.006928,0.118597,0.035653,0.019609,0.006463,0.046063,0.003148,0.003773,0.007849,0.024554,0.002566,0.027624,Common_Loon_clean
0.024548,0.032868,2.810112,0.166703,0.265501,0.032291,0.014534,0.017064,-26.989604,1.681798,-0.122902,1.175580,-0.075289,-0.084620,0.709401,0.030647,-0.177479,0.343223,-0.030050,-0.083207,0.257211,0.001440,0.000203,0.282962,0.074248,0.009101,0.001244,0.067455,0.001373,0.000532,0.002174,0.015934,0.000311,0.086542,0.010925,0.016443,0.212951,0.022665,0.019630,0.018691,0.009320,0.009604,1.282633,0.477097,0.305055,0.301203,0.199298,0.216371,0.287587,0.192981,0.213368,0.175347,0.159815,0.159926,0.157088,0.001503,0.000216,0.170183,0.032462,0.009088,0.001266,0.059136,0.001466,0.000578,0.002037,0.014525,0.000363,0.040215,Common_Loon_clean
