@RELATION gradientboostingx1.0x1.0x0.05x0.05
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Wood_Thrush_clean,Sparrow_clean,American_Goldfinch_clean,Scarlet_Tanager_clean,Robin_clean}

@DATA
0.182437,0.004113,2.667150,0.214047,0.118363,0.887599,0.009574,0.222827,-36.084586,-2.034439,1.329885,-0.743540,0.252005,-0.090407,-0.052701,0.010802,0.029160,-0.065657,0.066034,-0.057421,0.013824,0.002457,0.002249,0.002080,0.001974,0.002945,0.002423,0.001850,0.000899,0.001723,0.003720,0.002343,0.002105,0.003271,0.043435,0.006744,0.520904,0.040487,0.031033,0.339558,0.008893,0.059072,3.774019,1.145268,0.635560,0.489530,0.449103,0.411527,0.372421,0.285499,0.218025,0.183074,0.156628,0.155124,0.136281,0.003380,0.003464,0.002979,0.003053,0.004104,0.003304,0.002734,0.001119,0.002512,0.005337,0.002929,0.003286,0.003028,Wood_Thrush_clean
0.071546,0.012779,2.901610,0.132971,0.159531,0.261515,0.019492,0.085435,-29.759617,1.147767,0.832714,0.316250,0.332253,0.200934,0.134881,0.091811,0.140576,0.135172,0.106538,0.098019,-0.016004,0.003343,0.001219,0.063919,0.002342,0.045508,0.002895,0.051137,0.001417,0.001266,0.007211,0.022096,0.001639,0.030312,0.034985,0.014662,0.294959,0.040345,0.028957,0.278909,0.016259,0.053141,2.356736,0.661438,0.418371,0.403194,0.399908,0.321787,0.278324,0.265275,0.233620,0.229177,0.210745,0.188534,0.182092,0.003923,0.002731,0.038657,0.003703,0.028136,0.005723,0.035649,0.002715,0.001966,0.007828,0.017966,0.002833,0.009871,Wood_Thrush_clean
0.137193,0.029521,2.998269,0.181468,0.136712,0.523593,0.021549,0.160193,-30.976865,-2.050306,1.036113,-0.249061,-0.143992,0.320754,-0.272082,0.188915,-0.101784,0.087235,-0.059416,0.076131,-0.075469,0.001856,0.003485,0.008116,0.003386,0.005157,0.003344,0.009666,0.002265,0.001982,0.002733,0.002793,0.005440,0.009335,0.059619,0.038836,0.325428,0.054260,0.035349,0.432651,0.019235,0.084717,3.529852,1.122343,0.602775,0.574230,0.541831,0.451963,0.383456,0.370708,0.325753,0.285313,0.235302,0.209099,0.203309,0.003855,0.008201,0.010512,0.005300,0.006572,0.007217,0.015000,0.004224,0.005532,0.005395,0.004716,0.013391,0.009832,Wood_Thrush_clean
0.175643,0.016963,2.805934,0.214099,0.124873,0.515125,0.019142,0.205908,-32.703279,-1.640551,0.951742,-0.520021,0.226740,-0.080913,0.018299,-0.011834,0.012020,-0.014046,0.044151,-0.039964,0.042021,0.004936,0.001344,0.005148,0.001239,0.002052,0.000616,0.003942,0.000586,0.002116,0.003343,0.003536,0.001415,0.005728,0.064150,0.018130,0.381049,0.058938,0.033914,0.454315,0.019125,0.086151,3.157804,1.001248,0.564390,0.475802,0.454104,0.385211,0.323664,0.267062,0.243734,0.221740,0.187540,0.168362,0.184747,0.010795,0.003205,0.004212,0.002514,0.003372,0.001178,0.007765,0.001260,0.003438,0.006008,0.004918,0.002778,0.006355,Wood_Thrush_clean
0.079083,0.006992,2.908264,0.133248,0.151350,0.364180,0.021056,0.095688,-30.913283,2.295982,0.916243,0.242932,0.072792,0.127753,-0.170153,-0.016835,-0.112313,-0.015146,-0.048431,0.053752,0.027771,0.029242,0.000974,0.062128,0.019602,0.030112,0.017027,0.018962,0.000933,0.006389,0.005919,0.021040,0.001504,0.030247,0.060185,0.007355,0.360527,0.060853,0.038604,0.413257,0.017136,0.089607,3.319729,1.189542,0.730036,0.491860,0.505655,0.411014,0.307720,0.302362,0.289281,0.256803,0.233111,0.218675,0.204481,0.035666,0.001569,0.043819,0.026430,0.031991,0.022780,0.019119,0.001533,0.008748,0.006376,0.021992,0.002606,0.013888,Wood_Thrush_clean
0.168755,0.038600,2.808327,0.205028,0.130222,0.494707,0.020933,0.189141,-31.957029,-2.077012,1.051581,-0.468670,0.079952,0.084641,-0.132568,0.107309,-0.075092,0.053174,-0.044255,0.037254,-0.021303,0.001530,0.002483,0.004595,0.001344,0.002562,0.001276,0.000773,0.001631,0.002922,0.000828,0.002477,0.003063,0.004828,0.063373,0.045680,0.513348,0.050147,0.034725,0.393675,0.021452,0.076815,3.974407,0.918227,0.624780,0.667494,0.633579,0.499427,0.398874,0.382643,0.359455,0.286982,0.212543,0.197864,0.202816,0.003317,0.005777,0.011903,0.003108,0.006599,0.002067,0.001481,0.003051,0.005899,0.001578,0.005402,0.007206,0.006353,Wood_Thrush_clean
0.171647,0.037305,2.834153,0.207578,0.130495,0.519644,0.022208,0.193626,-32.707428,-2.132114,1.027908,-0.434125,0.028957,0.116001,-0.149750,0.104858,-0.064527,0.038589,-0.027372,0.026085,-0.010976,0.002430,0.002099,0.003560,0.001701,0.002581,0.001154,0.000781,0.002256,0.003325,0.001218,0.001970,0.002438,0.004848,0.063417,0.049792,0.496201,0.051202,0.031258,0.406664,0.022545,0.079630,4.148303,0.992100,0.643728,0.679338,0.645113,0.503363,0.384421,0.369324,0.353167,0.285605,0.217869,0.203015,0.205599,0.005015,0.004649,0.010109,0.003415,0.006953,0.001960,0.001543,0.004907,0.006831,0.002143,0.004549,0.005515,0.006595,Wood_Thrush_clean
0.177532,0.031743,2.823905,0.216739,0.136237,0.625567,0.023185,0.204520,-32.805491,-1.787045,0.984174,-0.457383,0.039194,-0.027141,-0.156995,0.025192,-0.070756,0.041649,-0.014850,0.072930,-0.009303,0.001363,0.002876,0.002592,0.001649,0.002634,0.001807,0.003817,0.002085,0.003240,0.001298,0.002071,0.003204,0.005819,0.067654,0.040577,0.483657,0.058236,0.031192,0.448291,0.024277,0.084026,3.814080,1.115589,0.640691,0.604034,0.546470,0.443147,0.374382,0.333467,0.270219,0.215885,0.209508,0.210566,0.183148,0.002709,0.005459,0.006705,0.002749,0.006891,0.005018,0.010945,0.003938,0.007738,0.002573,0.005045,0.008460,0.007666,Wood_Thrush_clean
0.035397,0.016553,2.929320,0.095988,0.157051,0.115455,0.030962,0.042260,-29.196365,3.013961,1.040910,0.482380,0.116930,0.050871,-0.266896,-0.170883,-0.228764,-0.163560,-0.179743,-0.133418,-0.122340,0.040300,0.000855,0.033777,0.016835,0.021668,0.015649,0.033326,0.000518,0.005489,0.032249,0.036831,0.001120,0.032294,0.014049,0.013755,0.270024,0.037631,0.045415,0.111457,0.021192,0.017975,2.110321,0.972765,0.492956,0.343531,0.322705,0.292006,0.268532,0.242366,0.225961,0.204367,0.188649,0.179539,0.164088,0.035069,0.001576,0.029084,0.018511,0.020320,0.017866,0.027242,0.001160,0.007374,0.028901,0.030229,0.001722,0.010208,Wood_Thrush_clean
0.080154,0.013680,2.872771,0.127605,0.139855,0.320278,0.017411,0.098351,-30.455647,1.422721,0.637131,-0.466729,-0.156570,-0.206390,-0.168730,0.028427,-0.181605,-0.062069,-0.186970,0.057018,-0.016711,0.025893,0.004640,0.049667,0.011469,0.015386,0.022707,0.010948,0.000994,0.007783,0.003937,0.007311,0.004834,0.024067,0.032646,0.016558,0.367212,0.038070,0.037545,0.279852,0.013223,0.052256,3.380810,1.114745,0.707159,0.548698,0.543706,0.427894,0.343227,0.275114,0.259071,0.219728,0.220672,0.217442,0.164277,0.029213,0.007023,0.037967,0.017642,0.022701,0.034566,0.012672,0.002052,0.008573,0.004493,0.009514,0.008373,0.010086,Wood_Thrush_clean
