@RELATION gradientboostingx0.5x1.0x0.01x0.05
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Wood_Thrush_clean,Sparrow_clean,American_Goldfinch_clean,Scarlet_Tanager_clean,Robin_clean}

@DATA
0.182368,0.004148,2.672772,0.212975,0.117212,0.875320,0.002543,0.221315,-36.071537,-2.031563,1.335102,-0.743318,0.256915,-0.086573,-0.054877,0.008171,0.029187,-0.062910,0.070967,-0.055893,0.018501,0.002525,0.002389,0.002081,0.001945,0.003064,0.002472,0.001844,0.000916,0.001724,0.003875,0.002475,0.002243,0.003442,0.043938,0.006751,0.529859,0.041644,0.032726,0.364999,0.002485,0.061494,3.833791,1.179408,0.642668,0.480519,0.447684,0.418320,0.375017,0.285175,0.221972,0.182366,0.158600,0.150659,0.141487,0.003510,0.004027,0.003148,0.003004,0.004760,0.003560,0.002811,0.001264,0.002817,0.005823,0.003276,0.003984,0.003442,Wood_Thrush_clean
0.071461,0.012724,2.904609,0.132445,0.159473,0.261714,0.005557,0.084460,-29.770957,1.139321,0.839839,0.323551,0.326852,0.195593,0.134596,0.091893,0.145441,0.137851,0.108903,0.099675,-0.018232,0.003308,0.001187,0.064023,0.002374,0.045770,0.002857,0.049611,0.001429,0.001214,0.007474,0.022501,0.001749,0.030222,0.035724,0.014457,0.294723,0.040206,0.029759,0.285022,0.004495,0.054841,2.426899,0.685193,0.424449,0.412640,0.414371,0.324051,0.281008,0.269755,0.237130,0.235109,0.208323,0.189252,0.182858,0.003994,0.002738,0.039913,0.004078,0.029180,0.005821,0.035110,0.003201,0.001997,0.007946,0.018888,0.003213,0.010136,Wood_Thrush_clean
0.136169,0.029206,2.982558,0.181375,0.138455,0.521198,0.004963,0.159199,-31.043679,-2.013868,1.054824,-0.248923,-0.148274,0.306803,-0.273251,0.193664,-0.096821,0.081602,-0.057056,0.072249,-0.070049,0.001893,0.003500,0.007111,0.003372,0.004144,0.003770,0.010611,0.002132,0.002165,0.004863,0.002876,0.005306,0.009622,0.057046,0.039215,0.365409,0.054199,0.035059,0.440746,0.004990,0.082118,3.521604,1.077333,0.610237,0.578088,0.536470,0.444012,0.389674,0.370845,0.329723,0.291720,0.247419,0.213229,0.197790,0.003947,0.008520,0.011060,0.005645,0.007151,0.008986,0.015215,0.004222,0.006112,0.006620,0.004609,0.013162,0.009632,Wood_Thrush_clean
0.175248,0.016855,2.810410,0.213426,0.124253,0.511720,0.004929,0.205283,-32.817754,-1.652800,0.993751,-0.533780,0.228090,-0.086450,0.024455,-0.025032,0.017512,-0.016886,0.039762,-0.034165,0.035078,0.004749,0.001363,0.004455,0.002463,0.002684,0.000608,0.003967,0.000536,0.002039,0.003315,0.003053,0.001227,0.005777,0.063835,0.018331,0.392347,0.059378,0.034538,0.463142,0.005048,0.086688,3.058215,1.066250,0.585630,0.501966,0.462251,0.407044,0.342315,0.278240,0.250104,0.226080,0.194732,0.180559,0.195980,0.010475,0.003654,0.004932,0.003113,0.003678,0.001222,0.008742,0.001157,0.003626,0.006297,0.004939,0.002412,0.006397,Wood_Thrush_clean
0.080184,0.006967,2.898905,0.135033,0.153617,0.369312,0.004677,0.096541,-30.854605,2.248430,0.933642,0.251179,0.057947,0.121471,-0.161965,-0.019664,-0.111107,-0.006403,-0.050578,0.062910,0.027302,0.029596,0.001042,0.061612,0.018676,0.029934,0.017023,0.019907,0.000925,0.006528,0.005811,0.020570,0.001545,0.029920,0.060849,0.007318,0.406564,0.060334,0.039459,0.415261,0.004392,0.090771,3.413914,1.179577,0.744734,0.498799,0.509775,0.416177,0.331194,0.301130,0.290317,0.259577,0.240090,0.222213,0.203539,0.035801,0.001841,0.044252,0.026521,0.031960,0.024181,0.020631,0.001587,0.009179,0.006948,0.021224,0.002844,0.013946,Wood_Thrush_clean
0.168939,0.038338,2.820371,0.204570,0.129674,0.495904,0.004896,0.188824,-32.058382,-2.123843,1.054959,-0.473702,0.078597,0.078978,-0.126429,0.101049,-0.072865,0.051937,-0.044915,0.036938,-0.023331,0.001570,0.002502,0.004586,0.001350,0.002474,0.001199,0.000763,0.001783,0.002861,0.000866,0.002567,0.003141,0.004843,0.063172,0.045658,0.506443,0.050859,0.035096,0.396100,0.005413,0.076249,3.986050,0.977637,0.639444,0.669197,0.632935,0.497939,0.400357,0.388180,0.361656,0.290458,0.215142,0.200265,0.205219,0.003739,0.006035,0.012441,0.003370,0.006585,0.002080,0.001642,0.003317,0.006103,0.002001,0.006281,0.007806,0.006801,Wood_Thrush_clean
0.171747,0.037130,2.844780,0.208806,0.132354,0.522428,0.004768,0.193964,-32.668240,-2.116095,1.027890,-0.434763,0.035056,0.111783,-0.144867,0.102371,-0.063743,0.040426,-0.029089,0.027804,-0.011287,0.002374,0.002043,0.003707,0.001715,0.002475,0.001151,0.000796,0.002199,0.003278,0.001209,0.002010,0.002499,0.004814,0.063809,0.048936,0.507123,0.050961,0.033126,0.408762,0.005338,0.080085,4.185691,0.992804,0.644743,0.676607,0.648693,0.503053,0.386252,0.373088,0.355931,0.288252,0.218641,0.204022,0.205899,0.005261,0.004868,0.011079,0.003764,0.006601,0.002138,0.001719,0.004945,0.006503,0.002339,0.005449,0.005857,0.006618,Wood_Thrush_clean
0.181113,0.029569,2.810320,0.217172,0.133282,0.667040,0.004986,0.207505,-32.784535,-1.778996,0.945978,-0.437061,0.043408,0.002200,-0.132916,0.037972,-0.057615,0.030990,-0.014050,0.055928,-0.016245,0.001505,0.003225,0.002185,0.001655,0.002447,0.001547,0.003133,0.002187,0.003056,0.001562,0.002260,0.003635,0.005691,0.068213,0.038912,0.498700,0.061523,0.031243,0.449995,0.005221,0.085063,3.985058,1.146002,0.610543,0.588592,0.543085,0.487126,0.382477,0.344217,0.265664,0.212160,0.202971,0.193682,0.183612,0.003116,0.007428,0.005045,0.003299,0.006978,0.004215,0.008581,0.003881,0.006852,0.003402,0.005825,0.009639,0.007014,Wood_Thrush_clean
0.035228,0.016576,2.926991,0.095745,0.157263,0.112422,0.011167,0.041910,-29.206723,3.008169,1.050544,0.484938,0.120247,0.055163,-0.266304,-0.169857,-0.229571,-0.164597,-0.182262,-0.133212,-0.124282,0.041120,0.000863,0.033195,0.016929,0.021740,0.015459,0.033126,0.000519,0.005668,0.032498,0.036959,0.001073,0.032463,0.014288,0.013517,0.274254,0.038084,0.046579,0.110717,0.008875,0.018370,2.159958,0.973230,0.502975,0.357892,0.336911,0.302181,0.274327,0.249136,0.228785,0.208497,0.196589,0.182804,0.168660,0.036590,0.001590,0.030317,0.019467,0.021196,0.018223,0.028415,0.001232,0.007498,0.029694,0.030509,0.001731,0.010380,Wood_Thrush_clean
0.078820,0.013484,2.884869,0.127204,0.139771,0.335116,0.004064,0.099908,-30.412047,1.478514,0.619755,-0.441042,-0.190432,-0.174709,-0.211238,0.025377,-0.204689,-0.075663,-0.179502,0.040812,0.004082,0.025989,0.004578,0.047634,0.012602,0.015323,0.023249,0.011766,0.001070,0.007866,0.003841,0.007505,0.004332,0.023461,0.034575,0.017335,0.370910,0.040196,0.040493,0.308358,0.003448,0.057041,3.539448,1.202523,0.784223,0.571857,0.578798,0.462456,0.376277,0.327569,0.284849,0.241758,0.234648,0.217559,0.174964,0.031751,0.006979,0.037884,0.018199,0.019103,0.036258,0.013415,0.002222,0.009092,0.004495,0.010124,0.007292,0.010363,Wood_Thrush_clean
