@RELATION gradientboostingx1.0x1.0x0.01x0.05
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Wood_Thrush_clean,Sparrow_clean,American_Goldfinch_clean,Scarlet_Tanager_clean,Robin_clean}

@DATA
0.182407,0.004114,2.673142,0.213134,0.117131,0.881392,0.002523,0.221675,-36.057091,-2.047260,1.332625,-0.737504,0.253719,-0.082756,-0.050945,0.005615,0.033448,-0.063935,0.069283,-0.053207,0.016050,0.002480,0.002371,0.002057,0.001930,0.003017,0.002391,0.001789,0.000914,0.001704,0.003772,0.002361,0.002249,0.003387,0.043743,0.006811,0.529663,0.041285,0.032496,0.355918,0.002380,0.060733,3.817414,1.163144,0.636925,0.483311,0.447445,0.419273,0.373905,0.286216,0.221772,0.184249,0.159352,0.151655,0.141394,0.003440,0.004086,0.003077,0.003009,0.004683,0.003461,0.002815,0.001250,0.002658,0.005522,0.003083,0.003956,0.003336,Wood_Thrush_clean
0.071549,0.012780,2.905403,0.132551,0.159393,0.262422,0.005542,0.084628,-29.761485,1.139316,0.836095,0.320681,0.326967,0.196590,0.135338,0.090287,0.144614,0.138314,0.108327,0.100268,-0.018552,0.003324,0.001188,0.064343,0.002379,0.045618,0.002874,0.049517,0.001434,0.001230,0.007355,0.022448,0.001752,0.030290,0.034900,0.014594,0.295001,0.040091,0.029722,0.278120,0.004429,0.053152,2.378855,0.684063,0.421937,0.409512,0.415867,0.327254,0.282919,0.269824,0.235708,0.232871,0.209804,0.190869,0.182862,0.003990,0.002761,0.040191,0.004148,0.029167,0.005686,0.034968,0.003092,0.002009,0.007958,0.019118,0.003257,0.010043,Wood_Thrush_clean
0.136950,0.029508,2.988422,0.182176,0.137964,0.530029,0.004885,0.160838,-31.009910,-2.061106,1.035783,-0.257454,-0.142113,0.321276,-0.265280,0.188343,-0.095657,0.082290,-0.053035,0.075483,-0.068014,0.001756,0.003460,0.008308,0.003501,0.005194,0.003581,0.009997,0.002176,0.002089,0.002792,0.002672,0.005314,0.009561,0.058384,0.038992,0.352746,0.054698,0.034894,0.450281,0.004941,0.085096,3.562192,1.123017,0.617986,0.592886,0.550875,0.452833,0.387725,0.370090,0.326360,0.289214,0.240167,0.212450,0.201233,0.003767,0.007916,0.010781,0.005783,0.007642,0.008375,0.015224,0.004266,0.006092,0.006307,0.004458,0.013100,0.009877,Wood_Thrush_clean
0.175762,0.016967,2.808977,0.214101,0.124202,0.511067,0.004929,0.205831,-32.821861,-1.667297,0.975035,-0.523769,0.227139,-0.080886,0.023300,-0.017366,0.014262,-0.014990,0.041660,-0.034426,0.036892,0.004736,0.001373,0.005287,0.001256,0.001899,0.000617,0.004185,0.000555,0.002036,0.003248,0.003549,0.001242,0.005745,0.064585,0.018287,0.393803,0.060251,0.034497,0.466272,0.005169,0.087246,3.107323,1.056982,0.581081,0.493908,0.463369,0.402007,0.341239,0.276436,0.251373,0.228116,0.197125,0.178469,0.195085,0.010558,0.003622,0.004341,0.002966,0.003547,0.001223,0.008890,0.001184,0.003513,0.006224,0.005287,0.002404,0.006415,Wood_Thrush_clean
0.079103,0.006992,2.888889,0.134032,0.154125,0.361615,0.004715,0.094818,-30.810234,2.277253,0.931084,0.256642,0.064500,0.121371,-0.159122,-0.024242,-0.109648,-0.006274,-0.049016,0.060787,0.025707,0.029808,0.001032,0.061991,0.019236,0.029926,0.016725,0.019849,0.000911,0.006593,0.005929,0.021425,0.001531,0.030018,0.059805,0.007288,0.394664,0.058916,0.038667,0.409066,0.004304,0.088804,3.341967,1.137669,0.727079,0.486038,0.502909,0.408164,0.321874,0.300274,0.279520,0.255063,0.235103,0.216577,0.201832,0.035794,0.001835,0.043718,0.025949,0.031960,0.022852,0.019793,0.001547,0.009016,0.006703,0.022015,0.002837,0.013604,Wood_Thrush_clean
0.168760,0.038630,2.817101,0.204449,0.129750,0.493722,0.004904,0.188627,-32.028179,-2.111467,1.051467,-0.470628,0.075391,0.084698,-0.131245,0.103768,-0.072922,0.051691,-0.044945,0.036799,-0.021463,0.001571,0.002511,0.004614,0.001373,0.002535,0.001203,0.000763,0.001626,0.002862,0.000868,0.002602,0.003124,0.004848,0.063421,0.045852,0.509350,0.050814,0.035202,0.393445,0.005449,0.076615,4.011614,0.978997,0.639724,0.670120,0.633529,0.500540,0.401603,0.390369,0.362421,0.290790,0.216540,0.201920,0.206498,0.003726,0.006241,0.012672,0.003390,0.006881,0.002086,0.001628,0.003282,0.006152,0.002033,0.006391,0.007734,0.006875,Wood_Thrush_clean
0.171657,0.037305,2.843462,0.208819,0.132506,0.522361,0.004780,0.193796,-32.642176,-2.114033,1.025006,-0.430994,0.031556,0.114338,-0.146031,0.102393,-0.063200,0.039936,-0.029011,0.028120,-0.011675,0.002387,0.002042,0.003697,0.001722,0.002532,0.001152,0.000794,0.002145,0.003260,0.001208,0.002014,0.002524,0.004816,0.063459,0.049813,0.506348,0.050631,0.033142,0.412271,0.005412,0.079872,4.196790,0.990604,0.647674,0.676920,0.649338,0.504410,0.383237,0.368444,0.355241,0.289373,0.219375,0.203621,0.205096,0.005206,0.004749,0.011207,0.003757,0.006817,0.002154,0.001703,0.004688,0.006531,0.002329,0.005441,0.005987,0.006642,Wood_Thrush_clean
0.178028,0.031754,2.815032,0.215145,0.134166,0.636383,0.005235,0.203642,-32.582933,-1.737090,0.938846,-0.425826,0.026172,-0.009047,-0.148216,0.029446,-0.066619,0.035966,-0.014988,0.067613,-0.011333,0.001517,0.003227,0.002623,0.001640,0.002865,0.001602,0.003404,0.002210,0.003196,0.001512,0.002165,0.003774,0.006034,0.067222,0.041506,0.506161,0.060145,0.032113,0.465914,0.005513,0.085717,4.098253,1.129418,0.626399,0.594170,0.536623,0.453469,0.371148,0.332865,0.263792,0.213671,0.206292,0.201813,0.181162,0.003262,0.007802,0.006649,0.003253,0.008430,0.004438,0.009317,0.003826,0.007126,0.003464,0.005865,0.010172,0.007798,Wood_Thrush_clean
0.035378,0.016567,2.927313,0.095904,0.157260,0.113371,0.011153,0.042107,-29.203964,3.003146,1.050158,0.483589,0.119737,0.055973,-0.266065,-0.168503,-0.228068,-0.163129,-0.181382,-0.132855,-0.123864,0.040937,0.000861,0.033332,0.016931,0.021822,0.015393,0.033074,0.000518,0.005657,0.032461,0.036854,0.001073,0.032435,0.014121,0.013789,0.274366,0.038005,0.046539,0.111259,0.008867,0.018405,2.158707,0.980853,0.499878,0.358654,0.335934,0.302112,0.276331,0.247310,0.229469,0.209360,0.194702,0.183290,0.167657,0.036124,0.001641,0.029851,0.019394,0.021150,0.018151,0.028413,0.001217,0.007479,0.029817,0.030413,0.001711,0.010299,Wood_Thrush_clean
0.080868,0.013633,2.900232,0.128471,0.138794,0.332485,0.003950,0.101419,-30.380150,1.434140,0.610126,-0.465015,-0.143796,-0.191208,-0.166607,-0.004206,-0.186829,-0.087976,-0.174343,0.054762,-0.006723,0.025780,0.004413,0.048331,0.012021,0.014871,0.022295,0.011351,0.001006,0.007734,0.003691,0.007342,0.004433,0.023095,0.032419,0.017722,0.355584,0.039710,0.039730,0.280525,0.003254,0.053228,3.485839,1.190568,0.739649,0.555854,0.527286,0.441158,0.348286,0.305436,0.279595,0.235075,0.228305,0.213108,0.173988,0.029545,0.006501,0.035885,0.017585,0.018829,0.034304,0.012918,0.002029,0.008370,0.004341,0.009615,0.007710,0.009855,Wood_Thrush_clean
