@RELATION gradientboostingx0.5x0.5x0.05x0.1
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Goldfinch_clean,Thrush_clean}

@DATA
0.141978,0.019597,2.056324,0.185345,0.102994,0.566219,0.007365,0.171432,-35.225778,0.510139,0.600777,-0.046773,0.241910,-0.144782,0.064968,-0.172908,0.048239,-0.127167,0.082714,-0.079309,0.108914,0.025733,0.011809,0.025706,0.018295,0.005381,0.001614,0.004775,0.004906,0.000460,0.002537,0.002696,0.003851,0.019555,0.028804,0.010117,0.410883,0.039610,0.037187,0.288777,0.008025,0.044834,3.337920,0.669554,0.300821,0.213217,0.188792,0.173194,0.154071,0.137614,0.127626,0.123190,0.108530,0.107233,0.095527,0.010750,0.007645,0.015253,0.013589,0.004762,0.001681,0.003733,0.002431,0.000577,0.002034,0.001749,0.003700,0.008102,Goldfinch_clean
0.089720,0.007849,2.929489,0.215035,0.220953,0.806570,0.003196,0.137170,-28.809220,1.423788,2.184647,0.179804,0.946838,0.314309,0.306783,0.384579,-0.039938,0.244621,0.019500,0.183776,0.084515,0.037025,0.001028,0.048818,0.016760,0.087189,0.004914,0.065553,0.000484,0.002261,0.042892,0.041569,0.002017,0.041108,0.029877,0.003882,0.182176,0.020078,0.025430,0.270638,0.001593,0.059426,1.047332,0.388585,0.571943,0.253997,0.207160,0.200257,0.158600,0.153872,0.154715,0.139047,0.134610,0.129375,0.119853,0.028486,0.000835,0.029430,0.012649,0.064340,0.004400,0.043190,0.000519,0.001970,0.031525,0.025722,0.001775,0.014498,Goldfinch_clean
0.167219,0.007014,2.039283,0.225867,0.140671,0.319083,0.041173,0.195632,-35.562883,-0.668403,0.407135,-0.247516,0.309529,-0.248365,0.193728,-0.125479,0.149252,-0.116931,0.086814,-0.059656,0.074436,0.002317,0.001077,0.003356,0.005412,0.000411,0.000871,0.000114,0.000027,0.000113,0.000889,0.000286,0.000856,0.003654,0.038310,0.008873,0.693907,0.053013,0.051321,0.386488,0.088512,0.038707,3.407958,0.673553,0.387022,0.297697,0.223387,0.200194,0.203252,0.149235,0.153417,0.120658,0.126891,0.120036,0.112138,0.004157,0.002049,0.005086,0.012187,0.000743,0.001665,0.000226,0.000041,0.000173,0.001873,0.000518,0.001546,0.005504,Goldfinch_clean
0.117205,0.002336,2.619832,0.201844,0.188122,0.832136,0.001542,0.156517,-31.227033,0.671046,1.025719,-0.273893,-0.260789,-0.338228,-0.302360,-0.117824,-0.123075,-0.094218,0.011915,-0.079036,0.027550,0.013577,0.005685,0.006427,0.017852,0.019201,0.016907,0.013125,0.005401,0.007035,0.005672,0.004842,0.011561,0.018557,0.030482,0.002129,0.427829,0.023090,0.035762,0.297692,0.000992,0.050842,0.899940,0.782863,0.545866,0.325438,0.240610,0.226262,0.175613,0.147575,0.133740,0.125012,0.116534,0.103665,0.103758,0.010401,0.004961,0.005381,0.012200,0.010755,0.009941,0.008824,0.004877,0.005666,0.004203,0.003624,0.009058,0.010582,Thrush_clean
0.108588,0.001891,2.804492,0.189509,0.196184,0.713569,0.002246,0.132684,-30.755891,1.050862,0.584137,-0.243893,-0.479506,-0.392018,-0.492672,-0.199890,-0.221535,-0.140813,-0.074884,-0.162284,-0.057248,0.014958,0.009240,0.011084,0.014022,0.013760,0.011490,0.009327,0.007264,0.009116,0.007409,0.006978,0.008763,0.012615,0.025901,0.001763,0.352171,0.025678,0.028411,0.276139,0.001368,0.044294,0.844895,0.657716,0.442548,0.263799,0.246201,0.213754,0.187407,0.148069,0.138575,0.127082,0.117735,0.113577,0.113245,0.009024,0.007683,0.009254,0.010972,0.008114,0.008163,0.007634,0.006385,0.007392,0.005969,0.005534,0.006928,0.005685,Thrush_clean
0.048001,0.005806,2.969140,0.125214,0.176485,0.275672,0.006064,0.058352,-31.174892,1.433942,0.690367,0.703802,0.395852,0.213860,0.114993,0.158826,0.171270,0.126305,0.202247,0.105975,0.064186,0.029329,0.001588,0.092423,0.057782,0.055546,0.006887,0.063673,0.000840,0.002922,0.016544,0.032753,0.001730,0.044040,0.017629,0.004269,0.192211,0.019474,0.016451,0.157888,0.003701,0.029266,0.685329,0.355086,0.221309,0.228096,0.219564,0.176964,0.147225,0.139389,0.138535,0.134590,0.123576,0.106981,0.106234,0.019536,0.001698,0.057309,0.026450,0.040223,0.006531,0.041232,0.000995,0.002539,0.012220,0.020908,0.001550,0.014117,Thrush_clean
0.196256,0.014863,2.922825,0.225071,0.116667,0.701209,0.005870,0.229380,-33.613502,-2.306503,1.139892,-0.425624,-0.040410,0.157187,-0.154491,0.063398,-0.013862,0.019504,-0.055679,0.090018,-0.117040,0.001221,0.002179,0.001227,0.000587,0.001448,0.000229,0.000744,0.001324,0.001249,0.001400,0.001282,0.001506,0.002763,0.046499,0.013767,0.327720,0.045725,0.022447,0.327822,0.004211,0.060397,2.461547,0.921611,0.503812,0.487021,0.505565,0.416225,0.321918,0.241952,0.233743,0.225639,0.217883,0.208312,0.185149,0.001871,0.003540,0.001663,0.000843,0.002157,0.000292,0.001097,0.001725,0.001673,0.001860,0.001797,0.002268,0.002777,Thrush_clean
0.186391,0.003635,3.096388,0.291451,0.245641,1.175534,0.002211,0.212335,-33.280759,0.629963,1.324956,0.068360,0.153742,0.003784,-0.002043,-0.009254,-0.192606,-0.022152,-0.094415,-0.081666,0.054727,0.010813,0.005211,0.010341,0.005853,0.005859,0.004014,0.005649,0.001026,0.002608,0.003277,0.005551,0.005563,0.006553,0.021017,0.003509,0.192892,0.021992,0.015162,0.213399,0.001370,0.035783,0.681681,0.404005,0.276040,0.224373,0.223394,0.201337,0.178390,0.166975,0.153892,0.145700,0.128381,0.120763,0.112093,0.007938,0.004550,0.007101,0.004533,0.004338,0.003051,0.003832,0.000946,0.002139,0.002664,0.003972,0.004306,0.003325,Thrush_clean
0.183852,0.004640,3.105567,0.259837,0.219281,1.225558,0.002541,0.205798,-31.105002,0.930658,1.251067,0.203931,0.176517,-0.020105,-0.155402,0.023005,-0.088749,0.053419,-0.001743,0.110966,0.035492,0.013529,0.004365,0.014346,0.009883,0.013701,0.004784,0.012754,0.001644,0.002178,0.003322,0.007302,0.005010,0.010642,0.020465,0.003651,0.168962,0.021244,0.013538,0.222677,0.001416,0.032995,0.694193,0.398311,0.291118,0.226098,0.228670,0.187393,0.171022,0.149330,0.147789,0.142950,0.122866,0.115566,0.110875,0.011130,0.004735,0.010083,0.007915,0.008168,0.003907,0.007479,0.001632,0.002119,0.002698,0.005218,0.004853,0.004940,Thrush_clean
0.163233,0.002922,3.007545,0.242193,0.212110,1.140688,0.002527,0.218827,-32.417937,0.680118,0.848198,-0.079709,0.259817,0.040518,0.046912,0.142768,0.169312,-0.023331,0.140939,0.086635,0.007463,0.012349,0.002784,0.031837,0.008726,0.029270,0.004272,0.030602,0.001409,0.003472,0.009257,0.018270,0.003349,0.017766,0.031372,0.002577,0.281371,0.021866,0.027200,0.300910,0.001807,0.048384,0.573483,0.427523,0.291216,0.229094,0.230440,0.213171,0.175644,0.148863,0.156126,0.148309,0.130233,0.126340,0.123900,0.010138,0.002620,0.022484,0.007337,0.023834,0.003419,0.023972,0.001095,0.003045,0.007085,0.012702,0.002687,0.009465,Thrush_clean
0.119711,0.012680,2.988547,0.158250,0.143148,0.707412,0.003919,0.161818,-31.085239,0.489674,1.164529,0.204088,0.397496,0.141528,-0.121740,0.191726,-0.148127,0.129876,0.006261,0.023243,0.038477,0.015581,0.006809,0.024366,0.009633,0.035659,0.005381,0.023911,0.001666,0.004140,0.013427,0.020200,0.004399,0.018168,0.025688,0.010254,0.300544,0.019950,0.017169,0.227794,0.002431,0.033461,0.689689,0.469559,0.286285,0.298390,0.311390,0.261490,0.203348,0.206579,0.209978,0.181525,0.146836,0.135364,0.136495,0.011397,0.004415,0.016409,0.006683,0.025971,0.004301,0.017115,0.001614,0.003511,0.009704,0.012661,0.003905,0.008350,Thrush_clean
0.106400,0.011818,2.973924,0.147842,0.146066,0.632844,0.003825,0.140666,-31.230877,0.970665,0.880248,0.182445,0.165733,0.112402,-0.105852,0.115406,-0.093902,0.209963,-0.038240,0.068406,-0.008095,0.013635,0.004587,0.024629,0.012564,0.046861,0.007692,0.031741,0.002692,0.006470,0.016857,0.020762,0.006090,0.020657,0.025099,0.010014,0.309006,0.021502,0.018191,0.244543,0.002247,0.037154,0.848907,0.521137,0.337923,0.290971,0.314621,0.257889,0.217577,0.205536,0.206523,0.179993,0.154500,0.139117,0.140819,0.010425,0.003968,0.016408,0.008879,0.033353,0.005726,0.020812,0.002506,0.004988,0.011476,0.013670,0.005316,0.009422,Thrush_clean
0.153316,0.003562,2.941401,0.259681,0.228684,0.941863,0.003151,0.184372,-33.051568,0.506893,1.077221,-0.119115,0.370374,0.122062,0.120384,0.049153,0.076900,0.019383,0.026160,0.111810,0.013207,0.008416,0.002520,0.022731,0.011204,0.135815,0.004413,0.023161,0.001136,0.002893,0.006354,0.010361,0.002756,0.038486,0.022555,0.003524,0.295551,0.024105,0.026447,0.266923,0.002242,0.037850,0.622276,0.480511,0.324949,0.310472,0.302492,0.266415,0.210285,0.179522,0.190042,0.181145,0.164624,0.148535,0.136846,0.006666,0.002239,0.015014,0.007464,0.066830,0.003690,0.016833,0.001075,0.002538,0.004904,0.007386,0.002341,0.018166,Thrush_clean
0.042275,0.001168,3.062748,0.139328,0.211932,0.264463,0.002192,0.047785,-27.777343,2.876840,0.290769,-0.139695,0.051698,-0.080510,0.021407,0.050621,-0.041813,0.068010,-0.063002,0.076835,-0.029617,0.028071,0.013100,0.041097,0.025015,0.042116,0.017858,0.042166,0.006054,0.012816,0.019050,0.024299,0.015016,0.020218,0.009581,0.000679,0.155170,0.009969,0.013441,0.119662,0.000728,0.020749,0.418973,0.248055,0.211844,0.175633,0.166328,0.133249,0.120260,0.105785,0.105354,0.098366,0.095781,0.093238,0.092616,0.017524,0.009560,0.018677,0.014605,0.024663,0.011843,0.020415,0.004580,0.007755,0.010180,0.011283,0.011119,0.006454,Thrush_clean
0.046195,0.001219,3.113810,0.140928,0.210418,0.363242,0.002340,0.064751,-27.562878,3.149636,0.327779,-0.195699,0.115512,-0.072288,-0.003949,0.039461,-0.036661,0.060501,-0.035956,0.047787,-0.011768,0.025817,0.012133,0.043315,0.023836,0.041991,0.020187,0.046954,0.005791,0.014656,0.019765,0.024458,0.013527,0.020508,0.013065,0.000588,0.120217,0.012299,0.015968,0.200234,0.000790,0.036289,0.458552,0.406188,0.311662,0.227006,0.201603,0.151286,0.133505,0.120533,0.119150,0.111417,0.105330,0.100189,0.095839,0.015541,0.008971,0.020614,0.013569,0.023940,0.012811,0.023788,0.004440,0.009043,0.010578,0.012072,0.009764,0.006461,Thrush_clean
0.175282,0.030696,2.768873,0.215737,0.127738,0.567776,0.010657,0.210342,-31.639673,-2.061578,0.789126,-0.147109,-0.145030,0.099107,-0.023013,-0.052273,0.056266,-0.057900,0.059781,-0.065886,0.051420,0.001044,0.002130,0.003450,0.000543,0.001806,0.000491,0.000331,0.000574,0.003723,0.001979,0.001913,0.001126,0.004275,0.054768,0.024268,0.506932,0.049641,0.025914,0.362268,0.008125,0.072992,2.762470,0.909028,0.550739,0.578308,0.529996,0.485315,0.454744,0.372618,0.304212,0.300642,0.288229,0.237221,0.231307,0.001786,0.004382,0.005507,0.000839,0.003210,0.000781,0.000413,0.000760,0.006805,0.003223,0.002872,0.001835,0.005277,Thrush_clean
0.057590,0.000862,2.992348,0.159116,0.211178,0.350743,0.002450,0.065365,-30.300071,2.209700,0.090346,-0.181368,-0.522691,-0.237010,-0.394851,-0.209446,-0.162067,-0.033257,0.079656,-0.055766,0.065154,0.012879,0.014781,0.035059,0.036125,0.023348,0.025482,0.016812,0.009886,0.008228,0.005948,0.008486,0.006992,0.026434,0.020234,0.000699,0.228577,0.022806,0.020993,0.218318,0.001369,0.034307,0.811171,0.490585,0.392672,0.237481,0.220872,0.180343,0.167759,0.151890,0.158303,0.130164,0.125799,0.122615,0.111843,0.007649,0.009129,0.020237,0.019136,0.013849,0.014004,0.014118,0.008314,0.006721,0.004380,0.005779,0.005041,0.009732,Thrush_clean
0.142081,0.015041,2.850004,0.174988,0.119769,0.660438,0.007605,0.170144,-31.690098,-2.280916,1.335429,-0.181424,-0.137658,0.358837,-0.084046,-0.009924,0.200771,-0.119407,0.073281,0.012843,0.005856,0.001842,0.001981,0.004619,0.002053,0.002982,0.000833,0.000877,0.000731,0.001237,0.001740,0.002944,0.002334,0.004245,0.032748,0.013301,0.359680,0.032488,0.028017,0.335168,0.005684,0.043520,2.325761,0.906231,0.577510,0.521220,0.498626,0.389674,0.302511,0.284030,0.258098,0.206080,0.192542,0.211826,0.190754,0.002366,0.002431,0.005656,0.002757,0.004710,0.001100,0.001012,0.000866,0.001667,0.002333,0.004290,0.002826,0.004055,Thrush_clean
0.050772,0.004449,2.987606,0.147774,0.207839,0.227560,0.004271,0.049977,-30.524906,2.606496,1.019362,0.499003,0.159229,0.117913,-0.182878,-0.045286,0.083157,0.062207,0.103491,0.039356,0.025831,0.031825,0.007967,0.051447,0.021333,0.041083,0.016961,0.038732,0.004166,0.018657,0.025696,0.039885,0.011531,0.028006,0.017761,0.003873,0.227147,0.020644,0.019268,0.150365,0.002167,0.027553,0.825322,0.434706,0.356867,0.237899,0.249045,0.218519,0.185528,0.162621,0.164869,0.146737,0.132234,0.128012,0.123608,0.022954,0.007257,0.027358,0.015577,0.026561,0.012948,0.022213,0.003787,0.013457,0.015314,0.022551,0.010665,0.008658,Thrush_clean
