@RELATION gradientboostingx0.1x1.0x0.1x0.1
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Goldfinch_clean,Thrush_clean}

@DATA
0.140662,0.019714,2.052713,0.186232,0.105628,0.571829,0.011880,0.172074,-34.940763,0.508476,0.618113,-0.042335,0.250045,-0.128593,0.065167,-0.160496,0.044652,-0.117575,0.078429,-0.074196,0.105837,0.025828,0.011318,0.025757,0.018574,0.005883,0.001481,0.004815,0.004759,0.000450,0.002823,0.002923,0.004085,0.019249,0.040244,0.012849,0.480299,0.049205,0.042743,0.351005,0.013943,0.057786,3.821739,0.813782,0.336671,0.266444,0.228766,0.231124,0.196683,0.175305,0.154963,0.144059,0.124086,0.120579,0.112439,0.015877,0.008974,0.019366,0.018606,0.007293,0.001510,0.005690,0.005824,0.000589,0.003976,0.002886,0.005923,0.010564,Goldfinch_clean
0.089900,0.007765,2.931719,0.216054,0.221252,0.814745,0.004687,0.139002,-28.918694,1.399433,2.231181,0.186464,0.962139,0.315483,0.309318,0.387654,-0.041108,0.242768,0.019168,0.184449,0.085040,0.036676,0.001005,0.048595,0.016478,0.091429,0.004775,0.064553,0.000476,0.002083,0.042188,0.041875,0.001948,0.041972,0.035906,0.004446,0.205819,0.024568,0.030309,0.328410,0.002067,0.075552,1.247205,0.454301,0.613672,0.298122,0.230242,0.212765,0.174608,0.166751,0.172431,0.150490,0.142282,0.137349,0.125585,0.030794,0.000933,0.031141,0.013465,0.071715,0.004329,0.045662,0.000558,0.002010,0.033188,0.028045,0.002039,0.016605,Goldfinch_clean
0.168441,0.006556,2.043551,0.231756,0.146927,0.297607,0.028811,0.194939,-35.315979,-0.509232,0.375892,-0.253350,0.319985,-0.248864,0.199613,-0.121251,0.142613,-0.112233,0.089859,-0.064385,0.069497,0.002599,0.001095,0.003926,0.003968,0.000497,0.000991,0.000149,0.000024,0.000088,0.000872,0.000243,0.000718,0.003447,0.041758,0.008117,0.694600,0.051122,0.053707,0.365987,0.021602,0.033289,3.278581,0.651191,0.463648,0.350338,0.219221,0.232906,0.214138,0.157638,0.153699,0.127667,0.122442,0.120098,0.106708,0.004987,0.002610,0.006655,0.011504,0.001052,0.001994,0.000296,0.000033,0.000164,0.002156,0.000443,0.001535,0.005017,Goldfinch_clean
0.117603,0.002331,2.605965,0.202241,0.187628,0.837990,0.002446,0.157602,-31.263039,0.655454,1.053625,-0.280646,-0.262024,-0.346952,-0.308326,-0.120700,-0.127439,-0.095100,0.014450,-0.081288,0.025399,0.013585,0.005604,0.006454,0.018171,0.018867,0.016604,0.013040,0.005425,0.007109,0.005785,0.004665,0.012183,0.018645,0.043953,0.002974,0.574035,0.025839,0.052776,0.368940,0.001408,0.071311,1.307163,1.114780,0.755548,0.442700,0.307981,0.259358,0.198197,0.162160,0.148973,0.132957,0.127296,0.116814,0.111445,0.013614,0.006338,0.006654,0.016308,0.013977,0.012619,0.011599,0.005765,0.006694,0.005700,0.004009,0.012795,0.014055,Thrush_clean
0.108756,0.001877,2.800221,0.189921,0.196253,0.714552,0.003792,0.133082,-30.781541,1.048107,0.588831,-0.248418,-0.480683,-0.395243,-0.494874,-0.202062,-0.225213,-0.141071,-0.075623,-0.164660,-0.057730,0.014890,0.009399,0.010942,0.013994,0.013731,0.011689,0.009370,0.007277,0.008894,0.007446,0.006993,0.008684,0.012526,0.034168,0.002389,0.444787,0.031358,0.040682,0.337320,0.002545,0.057511,1.180442,0.909193,0.593929,0.345824,0.298611,0.246827,0.211313,0.166218,0.158032,0.138794,0.129867,0.125990,0.124279,0.011639,0.009128,0.010514,0.012753,0.009615,0.009916,0.009078,0.007514,0.008136,0.007181,0.006282,0.007885,0.007110,Thrush_clean
0.048097,0.005775,2.968125,0.125201,0.176544,0.276182,0.008679,0.058611,-31.191229,1.435994,0.693689,0.705921,0.396533,0.210809,0.114668,0.160501,0.171322,0.127306,0.205770,0.105492,0.064069,0.029028,0.001564,0.090282,0.058531,0.055740,0.006793,0.063535,0.000865,0.002895,0.016562,0.032142,0.001652,0.043781,0.025331,0.005675,0.210621,0.025162,0.019894,0.215070,0.006038,0.043542,0.987793,0.485173,0.272952,0.286736,0.266658,0.212702,0.170257,0.158448,0.158024,0.153114,0.138306,0.115065,0.118739,0.022726,0.002005,0.063220,0.030982,0.044600,0.007502,0.046708,0.001378,0.002815,0.013407,0.023572,0.001628,0.016497,Thrush_clean
0.196932,0.014816,2.917285,0.225366,0.116901,0.686177,0.010699,0.227216,-33.737604,-2.310460,1.154381,-0.453183,-0.021726,0.139283,-0.154305,0.073156,-0.027312,0.026722,-0.055472,0.080648,-0.107351,0.000931,0.001945,0.001256,0.000509,0.001606,0.000214,0.000798,0.001178,0.001410,0.001083,0.001224,0.001624,0.002659,0.070034,0.019410,0.362361,0.064824,0.022973,0.383825,0.008536,0.088543,3.358276,1.019406,0.623018,0.632407,0.663801,0.540575,0.403921,0.301240,0.272254,0.261449,0.259147,0.265094,0.254712,0.001507,0.003643,0.002225,0.000816,0.003406,0.000291,0.001415,0.001930,0.002455,0.001740,0.002342,0.003046,0.003043,Thrush_clean
0.186689,0.003615,3.094203,0.291710,0.245903,1.177756,0.003922,0.212645,-33.298573,0.625883,1.332041,0.068031,0.153228,0.003052,-0.001560,-0.007552,-0.194858,-0.023978,-0.094905,-0.082231,0.054683,0.010510,0.005118,0.010216,0.005923,0.005942,0.003999,0.005843,0.001055,0.002589,0.003306,0.005355,0.005638,0.006458,0.028789,0.004937,0.225348,0.030397,0.022650,0.276083,0.003065,0.048071,0.968393,0.567307,0.330659,0.280343,0.275079,0.244017,0.218735,0.199064,0.181003,0.170421,0.148010,0.139186,0.126178,0.008771,0.004980,0.008022,0.005416,0.005188,0.003544,0.004730,0.001193,0.002425,0.003161,0.004837,0.004963,0.003723,Thrush_clean
0.184442,0.004618,3.104044,0.260529,0.219408,1.229911,0.004281,0.206578,-31.117644,0.925120,1.258245,0.201620,0.172165,-0.022638,-0.160141,0.023718,-0.089532,0.054148,-0.000647,0.112685,0.036704,0.013599,0.004281,0.014499,0.009575,0.013781,0.004575,0.012521,0.001645,0.002140,0.003258,0.006765,0.004892,0.010413,0.027914,0.005815,0.192178,0.030821,0.019076,0.293889,0.003192,0.044667,0.971550,0.549261,0.358510,0.296857,0.293865,0.237679,0.201073,0.176722,0.171309,0.167422,0.143288,0.129431,0.126697,0.013257,0.005209,0.011699,0.009843,0.009547,0.004143,0.008281,0.001972,0.002283,0.002904,0.006066,0.005793,0.005525,Thrush_clean
0.164553,0.002909,3.011513,0.243604,0.212693,1.145109,0.004761,0.219301,-32.470711,0.674780,0.846726,-0.072526,0.253892,0.038715,0.048284,0.141236,0.168662,-0.026620,0.138018,0.085649,0.009481,0.012469,0.002758,0.031904,0.008622,0.028653,0.004175,0.030636,0.001416,0.003502,0.009061,0.017704,0.003408,0.017560,0.039413,0.003678,0.322784,0.028994,0.036460,0.371898,0.004287,0.061398,0.808755,0.582333,0.357945,0.278515,0.282829,0.256204,0.208101,0.168945,0.183323,0.170216,0.151884,0.146313,0.140826,0.011979,0.003032,0.027289,0.008825,0.026283,0.003828,0.027416,0.001269,0.003661,0.008017,0.015557,0.003063,0.010974,Thrush_clean
