@RELATION gradientboostingx0.5x1.0x0.01x0.01
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Goldfinch_clean,Thrush_clean}

@DATA
0.141650,0.019518,2.716331,0.197598,0.145142,0.403687,0.042037,0.152679,-38.721291,-1.786953,-0.420429,0.150136,0.696653,0.357816,0.249920,-0.075893,-0.002082,0.082053,0.430164,0.497599,0.397764,0.003502,0.004244,0.004936,0.005778,0.006042,0.017866,0.002285,0.001075,0.000540,0.003895,0.057390,0.001693,0.024972,0.055557,0.024396,0.487483,0.063303,0.047635,0.352066,0.038883,0.069274,3.994489,1.036148,0.467904,0.225629,0.284505,0.257336,0.173324,0.138602,0.129527,0.114228,0.169593,0.213555,0.147198,0.010187,0.011445,0.012111,0.013899,0.014626,0.023239,0.005281,0.003935,0.001134,0.013202,0.044068,0.005929,0.012425,Goldfinch_clean
0.089171,0.007746,2.865117,0.204508,0.232055,0.679720,0.024553,0.114690,-33.628987,-1.524726,-0.061826,0.344602,1.407263,0.879305,0.576035,0.286935,-0.000202,0.425997,0.607781,0.924905,0.556958,0.002150,0.001595,0.002537,0.001086,0.001321,0.011704,0.001290,0.001948,0.002747,0.001595,0.155554,0.001567,0.043564,0.061502,0.008557,0.259605,0.039858,0.033225,0.398760,0.019210,0.088846,1.609338,0.483706,0.747744,0.330557,0.284872,0.252815,0.245553,0.243547,0.218131,0.212997,0.213195,0.216179,0.194111,0.005670,0.004530,0.003851,0.003593,0.003571,0.012329,0.003319,0.004483,0.005317,0.003888,0.057290,0.004036,0.014834,Goldfinch_clean
0.167681,0.006592,3.053280,0.255024,0.177044,0.448516,0.042642,0.204465,-40.371737,-2.430366,-0.414249,-0.003781,0.693477,0.198402,0.284926,-0.053539,0.067392,0.021541,0.346139,0.388720,0.317087,0.006164,0.007411,0.023565,0.006347,0.000771,0.009443,0.002200,0.000481,0.000406,0.000901,0.020670,0.002608,0.018301,0.054935,0.014613,0.302647,0.093815,0.070772,0.540216,0.114208,0.101010,4.751549,1.294294,0.560322,0.288184,0.349556,0.240920,0.218332,0.179681,0.171189,0.144180,0.206013,0.224208,0.186845,0.017391,0.019250,0.037124,0.012864,0.001059,0.020536,0.005866,0.000887,0.000636,0.002387,0.048132,0.009720,0.015338,Goldfinch_clean
0.117489,0.002330,2.983147,0.206910,0.207103,0.845134,0.014192,0.151318,-37.119996,-1.654924,-0.414114,0.063255,0.522258,0.294518,0.141052,-0.021448,-0.133420,0.076260,0.455364,0.541976,0.420706,0.004336,0.003304,0.014380,0.003479,0.004587,0.030567,0.002894,0.003795,0.006435,0.003801,0.055470,0.003306,0.020329,0.057039,0.005982,0.206316,0.035423,0.044765,0.444774,0.011718,0.079879,1.522325,0.982726,0.582082,0.433950,0.411736,0.374528,0.328525,0.298316,0.293308,0.280983,0.275319,0.286993,0.276033,0.004928,0.004754,0.013486,0.005434,0.006321,0.024447,0.004620,0.004726,0.006671,0.005552,0.035342,0.004440,0.009467,Thrush_clean
0.108662,0.001883,2.935977,0.200821,0.212362,0.756650,0.013970,0.135093,-36.709398,-1.680597,-0.755158,0.060385,0.375363,0.316474,0.010598,-0.050319,-0.190452,0.063288,0.429402,0.518862,0.377990,0.005910,0.003649,0.020116,0.003563,0.004993,0.033219,0.002968,0.003997,0.007021,0.003287,0.048004,0.003037,0.019294,0.046521,0.004579,0.251460,0.037720,0.040493,0.398335,0.010847,0.066368,1.479198,0.857462,0.561875,0.404266,0.401987,0.379899,0.341071,0.304791,0.302259,0.284280,0.277752,0.288276,0.280639,0.007210,0.005336,0.016709,0.005631,0.006161,0.022624,0.004857,0.005136,0.006833,0.004518,0.029440,0.004346,0.007330,Thrush_clean
0.048011,0.005778,2.838773,0.135512,0.190189,0.306005,0.039419,0.058991,-36.523921,-1.269504,-0.584046,0.700142,0.951053,0.730145,0.411364,0.201785,0.101008,0.251475,0.621086,0.702258,0.473492,0.002237,0.002012,0.004030,0.001855,0.001541,0.011625,0.001328,0.001251,0.002492,0.002064,0.160367,0.002207,0.046024,0.035587,0.008003,0.249386,0.039078,0.029910,0.265665,0.041126,0.053001,1.341312,0.590671,0.406522,0.373232,0.354569,0.327897,0.299268,0.281333,0.283848,0.271721,0.264874,0.266744,0.260983,0.003997,0.003951,0.005778,0.004163,0.002831,0.013630,0.003356,0.002208,0.004234,0.003663,0.043450,0.004356,0.010779,Thrush_clean
0.196904,0.014667,3.112590,0.242691,0.147231,0.676130,0.022995,0.224861,-36.905314,-4.075699,-0.133841,-0.048545,0.577053,0.544414,0.121906,0.033834,-0.048985,0.120374,0.340623,0.560908,0.265935,0.005886,0.004732,0.010402,0.006498,0.004043,0.009741,0.003284,0.010479,0.006863,0.009162,0.005652,0.008033,0.015208,0.076467,0.023752,0.175899,0.064393,0.032459,0.414145,0.021153,0.088116,2.966142,0.947452,0.586541,0.498128,0.511750,0.433841,0.336316,0.265393,0.249984,0.242038,0.246280,0.239414,0.203442,0.010483,0.009886,0.020914,0.014624,0.008838,0.016732,0.006242,0.019757,0.013871,0.015356,0.010818,0.016048,0.011154,Thrush_clean
0.186582,0.003620,3.104111,0.296653,0.250054,1.226338,0.010832,0.231101,-38.553324,-1.941968,0.061091,0.090025,0.649585,0.410284,0.264642,0.054891,-0.136907,0.134339,0.386065,0.539793,0.437375,0.012732,0.017216,0.008945,0.004054,0.003886,0.013520,0.004585,0.002564,0.003245,0.003157,0.022032,0.004971,0.013153,0.040985,0.006530,0.139317,0.036949,0.024672,0.379442,0.009773,0.079931,1.342953,0.671509,0.477480,0.377491,0.364160,0.349292,0.329829,0.300454,0.299632,0.287957,0.269553,0.277383,0.272460,0.012436,0.016238,0.008725,0.005800,0.006517,0.012790,0.006612,0.003763,0.004208,0.004761,0.015290,0.005927,0.006225,Thrush_clean
0.184039,0.004623,3.064344,0.267536,0.223877,1.247755,0.011828,0.213698,-36.756385,-1.927951,-0.042208,0.262367,0.827290,0.547601,0.231551,0.140139,-0.051099,0.238964,0.502494,0.746204,0.451193,0.003211,0.003304,0.004871,0.003232,0.009703,0.022529,0.006323,0.003367,0.003233,0.002198,0.033495,0.002007,0.014593,0.038460,0.007139,0.145326,0.036066,0.022191,0.372357,0.009771,0.053942,1.330800,0.639954,0.503366,0.392055,0.374569,0.352594,0.325942,0.303273,0.308659,0.294236,0.282133,0.284149,0.281212,0.005300,0.005680,0.006129,0.004561,0.010127,0.017823,0.007550,0.004620,0.004526,0.003863,0.021584,0.003405,0.006984,Thrush_clean
0.164004,0.002914,3.101412,0.247400,0.222578,1.160994,0.013617,0.217408,-37.827708,-1.936013,-0.294769,0.155805,0.848738,0.536437,0.312439,0.160486,0.098069,0.124732,0.530082,0.617611,0.391973,0.008414,0.004485,0.008389,0.003345,0.005483,0.012908,0.003766,0.004663,0.005581,0.005275,0.062392,0.004886,0.021057,0.051533,0.005303,0.167045,0.034857,0.034495,0.424330,0.013065,0.071804,1.160524,0.699868,0.460259,0.386670,0.384086,0.359040,0.336429,0.311645,0.316763,0.301155,0.284239,0.290796,0.286661,0.011523,0.007519,0.008921,0.005768,0.008061,0.011862,0.006203,0.006371,0.005982,0.007501,0.040653,0.007608,0.010864,Thrush_clean
