@RELATION gradientboostingx0.1x0.5x0.01x0.01
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Goldfinch_clean,Thrush_clean}

@DATA
0.141463,0.019723,2.721424,0.197715,0.145605,0.404892,0.041970,0.152576,-38.658430,-1.789228,-0.423800,0.151716,0.700292,0.360199,0.250939,-0.076523,-0.002429,0.082660,0.432842,0.500547,0.400146,0.003529,0.004242,0.004949,0.005796,0.006024,0.017939,0.002281,0.001065,0.000543,0.003935,0.057451,0.001720,0.025006,0.043553,0.021852,0.392936,0.052359,0.043637,0.324205,0.036569,0.056661,3.359254,0.869045,0.432804,0.201171,0.237128,0.228599,0.147426,0.120316,0.116824,0.104068,0.142139,0.182540,0.122271,0.009289,0.010488,0.011316,0.012714,0.013285,0.020433,0.004646,0.003356,0.000994,0.010782,0.033350,0.005113,0.010472,Goldfinch_clean
0.089636,0.007806,2.874442,0.204529,0.232088,0.682696,0.024460,0.115471,-33.530544,-1.536606,-0.066109,0.347363,1.413145,0.884604,0.579053,0.287086,-0.000427,0.427693,0.611104,0.929379,0.560377,0.002154,0.001599,0.002543,0.001086,0.001322,0.011716,0.001293,0.001951,0.002760,0.001598,0.155525,0.001569,0.043561,0.056970,0.007737,0.231745,0.036485,0.029321,0.373365,0.018531,0.081361,1.475919,0.452707,0.728850,0.316013,0.271906,0.242824,0.238969,0.238349,0.213663,0.208509,0.207674,0.208808,0.190146,0.004988,0.004030,0.003588,0.003108,0.003158,0.011905,0.003015,0.004128,0.004737,0.003445,0.054321,0.003630,0.014026,Goldfinch_clean
0.168179,0.007007,3.051229,0.254479,0.176568,0.441211,0.042906,0.203543,-40.267982,-2.462395,-0.422089,-0.003493,0.699954,0.199493,0.286632,-0.052953,0.067108,0.020187,0.349043,0.391653,0.319883,0.005877,0.007608,0.023782,0.006523,0.000770,0.009458,0.002197,0.000480,0.000403,0.000915,0.019993,0.002603,0.018202,0.048374,0.014113,0.296856,0.086081,0.066608,0.511984,0.101469,0.091960,4.487037,1.224804,0.490927,0.261587,0.316743,0.235706,0.203966,0.172091,0.162473,0.139221,0.198569,0.211547,0.179183,0.015302,0.017523,0.032848,0.011511,0.000961,0.018733,0.004629,0.000774,0.000568,0.002053,0.037684,0.007833,0.013907,Goldfinch_clean
0.117269,0.002340,2.983357,0.206852,0.207271,0.844178,0.014202,0.151160,-37.101851,-1.655485,-0.419069,0.063498,0.521187,0.295905,0.139758,-0.023142,-0.134686,0.075036,0.455375,0.542256,0.420700,0.004335,0.003302,0.014414,0.003460,0.004571,0.030669,0.002889,0.003785,0.006430,0.003794,0.055538,0.003306,0.020361,0.047233,0.004887,0.181580,0.032233,0.034018,0.382539,0.010720,0.063454,1.243706,0.804774,0.508923,0.387458,0.377168,0.355575,0.317383,0.292242,0.289222,0.276536,0.268625,0.280839,0.271235,0.004610,0.004194,0.012520,0.004807,0.005721,0.021088,0.004046,0.004365,0.006249,0.004992,0.030083,0.003958,0.007657,Thrush_clean
0.108597,0.001882,2.934831,0.200887,0.212312,0.755973,0.013972,0.134971,-36.716262,-1.679760,-0.754704,0.060487,0.375136,0.316486,0.010710,-0.050246,-0.190092,0.063113,0.429240,0.518738,0.378026,0.005909,0.003649,0.020098,0.003560,0.004989,0.033192,0.002970,0.003997,0.007031,0.003288,0.048020,0.003037,0.019296,0.040064,0.003699,0.229488,0.034153,0.032115,0.351543,0.010018,0.055418,1.231744,0.713692,0.497816,0.372597,0.373991,0.361417,0.328396,0.297871,0.295650,0.279000,0.271524,0.282156,0.275336,0.006474,0.004701,0.015513,0.004929,0.005638,0.020464,0.004183,0.004689,0.006392,0.003996,0.026461,0.003858,0.006384,Thrush_clean
0.048045,0.005799,2.838490,0.135240,0.190023,0.305790,0.039416,0.059057,-36.503371,-1.271182,-0.585541,0.700842,0.952496,0.731317,0.412112,0.201926,0.101063,0.251915,0.621959,0.703234,0.474052,0.002239,0.002014,0.004034,0.001857,0.001542,0.011629,0.001329,0.001251,0.002496,0.002066,0.160381,0.002209,0.046029,0.028655,0.006183,0.237018,0.034789,0.027606,0.218311,0.039297,0.042058,1.067109,0.485559,0.380716,0.343236,0.328409,0.308752,0.289350,0.274735,0.277052,0.265756,0.258254,0.259210,0.255271,0.003488,0.003187,0.005178,0.003433,0.002474,0.012950,0.002534,0.001924,0.003542,0.002902,0.037501,0.003493,0.009713,Thrush_clean
0.196984,0.014968,3.112487,0.242807,0.147340,0.675144,0.023159,0.224655,-36.852458,-4.081508,-0.141040,-0.045364,0.577783,0.546808,0.123640,0.032045,-0.048407,0.120690,0.341228,0.564644,0.264906,0.005683,0.004747,0.010464,0.006458,0.004073,0.009475,0.003307,0.010869,0.007027,0.009202,0.005703,0.007956,0.015262,0.054098,0.018384,0.166026,0.048302,0.031203,0.363376,0.020124,0.061647,2.469746,0.762430,0.550256,0.423424,0.425595,0.357428,0.284922,0.228740,0.218138,0.212201,0.215280,0.208113,0.178416,0.008443,0.008428,0.015571,0.012372,0.007434,0.013140,0.005340,0.015891,0.011960,0.012970,0.008831,0.012475,0.009472,Thrush_clean
0.186349,0.003626,3.104101,0.296400,0.249973,1.225541,0.010915,0.231019,-38.547077,-1.942919,0.060756,0.090002,0.649980,0.410432,0.264838,0.055193,-0.136793,0.134211,0.386280,0.539945,0.437593,0.012731,0.017217,0.008933,0.004052,0.003886,0.013507,0.004587,0.002563,0.003243,0.003157,0.022122,0.004972,0.013179,0.034645,0.004752,0.133353,0.030690,0.019252,0.337233,0.008642,0.069607,1.054253,0.531977,0.445791,0.350954,0.341192,0.326375,0.314400,0.287565,0.288563,0.277518,0.262595,0.270070,0.266539,0.011715,0.015419,0.008072,0.005123,0.005388,0.011470,0.005364,0.003154,0.003560,0.003976,0.013865,0.005291,0.005737,Thrush_clean
0.183997,0.004637,3.064060,0.267489,0.223838,1.249372,0.011757,0.214047,-36.731338,-1.931528,-0.042859,0.262686,0.828781,0.548518,0.232205,0.140193,-0.051149,0.239711,0.503311,0.747388,0.451979,0.003214,0.003307,0.004873,0.003235,0.009717,0.022549,0.006331,0.003369,0.003235,0.002200,0.033405,0.002009,0.014578,0.032196,0.005300,0.139230,0.029753,0.018590,0.331424,0.008646,0.045766,1.093547,0.530012,0.468996,0.360744,0.349035,0.333716,0.316170,0.294292,0.299096,0.285922,0.274132,0.276409,0.274494,0.004340,0.004799,0.005409,0.003968,0.009461,0.016799,0.006824,0.003915,0.003846,0.003178,0.019514,0.002898,0.006340,Thrush_clean
0.163152,0.002918,3.098827,0.246769,0.222319,1.157454,0.013618,0.216703,-37.820717,-1.936403,-0.295688,0.155877,0.849206,0.536888,0.312731,0.160560,0.098113,0.124857,0.530302,0.617792,0.392060,0.008412,0.004483,0.008385,0.003344,0.005481,0.012901,0.003763,0.004661,0.005577,0.005273,0.062607,0.004884,0.021117,0.042769,0.004094,0.153940,0.029073,0.027705,0.363230,0.011527,0.058018,0.909038,0.548252,0.425735,0.360808,0.360717,0.338241,0.321377,0.302460,0.307260,0.292738,0.275955,0.283248,0.280324,0.009953,0.006315,0.007761,0.004758,0.006679,0.010763,0.005195,0.005512,0.005377,0.006199,0.035888,0.006451,0.009856,Thrush_clean
