@RELATION gradientboostingx0.5x1.0x0.01x0.05
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Common_Loon_clean,Wood_Thrush_clean,Blue_Jay_clean,Carolina_Wren_clean,Sparrow_clean,American_Goldfinch_clean,Black_Capped_Chickadee_clean,Robin_clean}

@DATA
0.044717,0.015061,3.147310,0.099585,0.151447,0.027635,0.006498,0.049565,-28.511003,0.413232,-2.613374,0.891608,0.493523,-0.423031,-0.191762,0.201873,-0.064272,-0.016822,-0.010964,-0.011113,0.026800,0.020864,0.017338,0.007107,0.007264,0.007322,0.009658,0.007851,0.007138,0.003184,0.003732,0.004879,0.029942,0.024703,0.007798,0.010659,0.137791,0.031349,0.044531,0.040360,0.005878,0.009458,1.797514,0.881895,0.509636,0.470577,0.340683,0.391095,0.314243,0.361466,0.268501,0.296981,0.207296,0.219626,0.183257,0.021458,0.020978,0.009436,0.008481,0.008646,0.015584,0.013379,0.012233,0.007530,0.010042,0.008606,0.027686,0.015134,Common_Loon_clean
0.018661,0.000857,2.681443,0.101806,0.184706,0.079953,0.016623,0.024618,-35.467895,1.915787,-0.502828,0.604461,0.500168,0.199749,-0.192338,0.222943,0.200063,0.013207,-0.094979,0.097513,0.142402,0.039602,0.001819,0.072342,0.002081,0.027570,0.001190,0.137344,0.000918,0.001062,0.002858,0.015324,0.002928,0.058085,0.012110,0.000973,0.424527,0.039243,0.043294,0.132182,0.022559,0.022716,3.254731,0.883178,0.691564,0.482772,0.383978,0.298919,0.317342,0.243761,0.248141,0.199798,0.196344,0.175273,0.168991,0.031702,0.002618,0.068686,0.004342,0.028639,0.002358,0.094393,0.002586,0.002554,0.004915,0.020965,0.005094,0.025412,Common_Loon_clean
0.049993,0.022542,3.060448,0.099493,0.146309,0.016226,0.007799,0.053839,-28.049058,-0.204676,-2.587456,1.395323,0.234699,-0.718143,0.215958,0.202789,-0.332332,0.127997,0.136163,-0.119430,-0.062140,0.023389,0.004667,0.003471,0.005711,0.010356,0.016319,0.004947,0.010127,0.002847,0.003761,0.001502,0.001812,0.016277,0.002283,0.011697,0.146370,0.027614,0.044389,0.017059,0.005577,0.002269,1.569399,0.827335,0.470232,0.378622,0.256623,0.313552,0.208033,0.274924,0.194693,0.202635,0.153338,0.155599,0.139109,0.018846,0.005770,0.004697,0.006631,0.010403,0.014987,0.005422,0.009853,0.005672,0.008486,0.003143,0.002529,0.009735,Common_Loon_clean
0.036670,0.026908,3.080287,0.099162,0.164097,0.014197,0.010618,0.037721,-28.115503,1.250641,-2.608278,-0.160226,0.919719,0.269768,-0.629472,-0.141849,0.309353,0.090196,-0.204560,0.044560,0.123252,0.067429,0.002611,0.005131,0.000312,0.000490,0.000657,0.008444,0.016064,0.011890,0.003069,0.014074,0.011571,0.031622,0.002260,0.015989,0.189624,0.032096,0.046175,0.015182,0.011901,0.001925,1.827526,0.840413,0.369201,0.329161,0.241191,0.237233,0.209979,0.203356,0.190598,0.157526,0.171863,0.127487,0.151939,0.048724,0.002366,0.008210,0.000253,0.000674,0.001186,0.012211,0.016637,0.023053,0.006366,0.011515,0.013117,0.019124,Common_Loon_clean
0.038250,0.039840,3.194092,0.102749,0.165635,0.022457,0.007932,0.040077,-27.068604,1.070879,-2.571518,-0.002594,0.887331,0.160258,-0.687993,-0.087557,0.420183,0.005167,-0.313342,0.064862,0.169335,0.058908,0.007014,0.001087,0.000473,0.000491,0.001392,0.001756,0.003354,0.003456,0.007518,0.014892,0.059964,0.037397,0.004547,0.017692,0.116063,0.032989,0.044962,0.030552,0.009845,0.006034,1.675417,0.804781,0.350646,0.303868,0.203876,0.260810,0.198399,0.245435,0.184152,0.199985,0.140427,0.157909,0.123302,0.054370,0.008993,0.001146,0.000485,0.000538,0.002320,0.003087,0.009062,0.009477,0.016653,0.023934,0.041336,0.023107,Common_Loon_clean
0.062329,0.036295,3.172731,0.119335,0.150794,0.261273,0.007318,0.074900,-28.018664,-0.724155,-1.343810,0.154445,0.402239,-0.212205,0.075406,-0.228789,0.214195,-0.023928,-0.259458,0.330279,-0.102828,0.056515,0.002626,0.002245,0.001515,0.001712,0.001373,0.008935,0.007716,0.009424,0.003409,0.005685,0.007125,0.025979,0.018699,0.020311,0.206144,0.029972,0.043313,0.243001,0.008032,0.031390,2.147215,1.072065,0.783154,0.674443,0.614562,0.479695,0.408853,0.443864,0.441685,0.370837,0.357625,0.295380,0.306036,0.047926,0.006469,0.005523,0.003716,0.004367,0.003122,0.023762,0.020919,0.025559,0.008652,0.012722,0.017671,0.019967,Common_Loon_clean
0.121616,0.020951,2.974493,0.177368,0.134681,0.542501,0.004001,0.160514,-30.202137,-0.084227,-1.748387,0.710441,0.534626,-0.601330,-0.185823,0.381097,-0.062912,-0.268586,0.157925,0.063729,-0.162224,0.001104,0.000806,0.005152,0.036040,0.005440,0.001339,0.001428,0.001323,0.001445,0.000857,0.002657,0.004049,0.013192,0.036713,0.014005,0.214278,0.036428,0.035424,0.287451,0.004189,0.058645,2.209552,0.870177,0.533566,0.359467,0.282101,0.302331,0.253197,0.249494,0.231455,0.183659,0.176506,0.146472,0.175681,0.002087,0.001042,0.006330,0.037096,0.007779,0.002228,0.001880,0.001666,0.001309,0.001008,0.005735,0.010118,0.011919,Common_Loon_clean
0.034066,0.035344,3.012494,0.105573,0.177449,0.095389,0.006230,0.039320,-29.100433,2.249802,-1.126023,0.301284,0.547394,0.303384,-0.238980,0.048421,0.054148,0.137057,0.036678,0.023813,-0.126480,0.015185,0.049879,0.015450,0.004394,0.027892,0.006350,0.046215,0.004905,0.020293,0.013246,0.010920,0.002580,0.038608,0.023292,0.022761,0.354199,0.039003,0.042159,0.164371,0.006654,0.030118,2.761290,1.070459,0.866135,0.501501,0.414613,0.348063,0.342527,0.324403,0.308467,0.274792,0.227323,0.213266,0.184793,0.022150,0.041699,0.024553,0.006777,0.032105,0.011747,0.035742,0.011496,0.028416,0.021639,0.016114,0.006062,0.018594,Common_Loon_clean
0.017838,0.004379,2.788821,0.108769,0.203978,0.088059,0.016569,0.016461,-31.762879,2.652873,0.493200,0.612270,0.131431,0.202316,0.135474,0.111656,0.107477,0.132978,0.088813,0.159903,0.060877,0.003896,0.000740,0.060784,0.006746,0.050039,0.004961,0.155799,0.000369,0.004013,0.004426,0.032090,0.001022,0.058542,0.021410,0.004520,0.386275,0.040572,0.039057,0.132666,0.021093,0.024037,3.381874,0.854334,0.493001,0.365039,0.309978,0.276064,0.242217,0.220778,0.201185,0.174143,0.157761,0.158480,0.137109,0.005414,0.001511,0.049875,0.009575,0.038779,0.007851,0.091796,0.000904,0.006190,0.005916,0.027615,0.001842,0.021312,Common_Loon_clean
0.024498,0.032876,2.833616,0.161727,0.260503,0.040042,0.011821,0.017061,-27.507181,1.742160,-0.116499,1.118106,-0.059358,-0.046080,0.622219,0.024234,-0.145053,0.321687,-0.020273,-0.070148,0.229506,0.000547,0.000115,0.037377,0.000426,0.048783,0.001212,0.239049,0.003145,0.001222,0.000809,0.004714,0.000210,0.071729,0.016869,0.024475,0.252023,0.032684,0.026754,0.035968,0.010203,0.014635,1.619411,0.597514,0.381647,0.385410,0.242733,0.260181,0.322150,0.217811,0.236835,0.203314,0.175363,0.178189,0.175373,0.000731,0.000162,0.044038,0.000496,0.041687,0.002340,0.125318,0.005083,0.002041,0.001057,0.005614,0.000406,0.028604,Common_Loon_clean
0.032101,0.010461,2.738423,0.104180,0.173390,0.079931,0.016473,0.039228,-33.426563,1.389390,-0.175907,0.998777,-0.083313,0.168496,0.359516,-0.036498,0.137826,0.191359,-0.019635,0.113584,0.096116,0.002839,0.001539,0.070090,0.002186,0.038351,0.002214,0.088236,0.002482,0.002236,0.004921,0.022958,0.001827,0.044060,0.024857,0.012349,0.441086,0.041375,0.050273,0.125367,0.025831,0.033471,4.199901,1.181481,0.650641,0.488843,0.378582,0.300223,0.302941,0.260670,0.231297,0.219548,0.196325,0.179586,0.155427,0.006181,0.003333,0.064326,0.005288,0.037123,0.004530,0.085608,0.004470,0.004009,0.007354,0.023823,0.004662,0.022115,Common_Loon_clean
0.036536,0.036992,3.059753,0.098801,0.148694,0.113933,0.006786,0.049675,-26.955447,1.794125,-1.258861,0.146172,0.102992,0.064731,-0.180590,0.074382,0.128525,-0.059122,-0.191214,-0.098292,-0.109120,0.036356,0.029894,0.023401,0.014001,0.007034,0.002493,0.030737,0.005150,0.010134,0.010221,0.025065,0.006669,0.033497,0.021397,0.039567,0.226828,0.045801,0.047692,0.155293,0.008417,0.038593,2.937673,1.025544,0.737936,0.473408,0.484422,0.455615,0.360558,0.401541,0.332829,0.368256,0.276047,0.247330,0.231677,0.044713,0.040777,0.027449,0.018599,0.008557,0.003251,0.052449,0.012759,0.023369,0.014599,0.020181,0.008621,0.021611,Common_Loon_clean
0.054367,0.015097,3.053245,0.111164,0.153542,0.053592,0.008690,0.060841,-30.672248,-0.304680,-1.788261,1.053258,-0.187488,-0.153279,0.041318,-0.030972,-0.069056,0.099843,0.027059,-0.082920,0.000408,0.012343,0.012218,0.006516,0.003561,0.004597,0.006953,0.011498,0.007822,0.008947,0.006287,0.006912,0.003035,0.017563,0.009058,0.014193,0.259730,0.031768,0.044348,0.066571,0.008931,0.012526,2.686880,0.927166,0.598218,0.484265,0.402620,0.490107,0.412244,0.446708,0.414023,0.360998,0.271728,0.233668,0.185166,0.021165,0.019299,0.012818,0.007887,0.008032,0.010707,0.017709,0.013873,0.017763,0.014000,0.010584,0.006668,0.014044,Common_Loon_clean
0.039599,0.007132,3.048593,0.102376,0.162492,0.043484,0.009322,0.043820,-30.422841,1.130616,-2.347365,0.094236,0.606265,-0.117316,-0.515446,0.131887,0.300297,-0.032694,-0.236696,0.022755,0.120329,0.045872,0.007333,0.007040,0.007287,0.003583,0.001301,0.002487,0.001717,0.007486,0.002792,0.004313,0.024406,0.023548,0.008257,0.005449,0.265847,0.036726,0.046807,0.066400,0.012144,0.013326,2.431783,0.884975,0.419430,0.372233,0.320906,0.287429,0.282383,0.251936,0.256290,0.219244,0.230868,0.187210,0.196267,0.053739,0.010522,0.008501,0.009622,0.005248,0.002500,0.004361,0.004194,0.018098,0.004376,0.006274,0.024131,0.018700,Common_Loon_clean
0.045137,0.004299,2.871241,0.108740,0.161030,0.049217,0.009785,0.049589,-34.017351,0.567701,-1.414302,1.163447,0.004895,-0.331878,0.186243,0.028152,-0.171144,0.055393,-0.132969,-0.093615,0.005475,0.012620,0.010296,0.018771,0.005115,0.009181,0.004768,0.026761,0.012081,0.003180,0.009735,0.015393,0.002204,0.023346,0.014266,0.006553,0.380350,0.039569,0.050192,0.075147,0.013503,0.017076,3.314251,1.192517,0.740614,0.577477,0.455800,0.432231,0.422639,0.370258,0.384457,0.336775,0.278023,0.273418,0.199295,0.021915,0.019011,0.024763,0.009314,0.014164,0.008122,0.035676,0.019308,0.006804,0.018243,0.022907,0.005918,0.016981,Common_Loon_clean
0.065681,0.042556,3.144868,0.123142,0.155956,0.048777,0.012086,0.069075,-28.820672,-0.971114,-1.253210,0.934223,-0.502533,0.401407,-0.340351,0.029377,0.210361,-0.270380,0.176894,-0.008300,-0.115063,0.019751,0.021057,0.002729,0.000811,0.001157,0.009569,0.002306,0.001750,0.002268,0.003300,0.004023,0.001893,0.016241,0.011890,0.037171,0.314545,0.030145,0.043030,0.038597,0.015892,0.010074,2.848925,0.980379,0.788519,0.417037,0.470750,0.459015,0.310864,0.359497,0.367166,0.329606,0.250606,0.216952,0.159432,0.038692,0.032587,0.007078,0.002500,0.003499,0.016315,0.006550,0.004911,0.006980,0.009952,0.012079,0.004900,0.017553,Common_Loon_clean
